grid_id,source_run_id,N_params_B,D_tokens_B,N_parameters_abs,D_tokens_abs,Q_setting,q0_reference,context_length_tokens,C_train_flops,C_Q_flops,C_attn_flops,C_total_flops,train_cost_share,quality_cost_share,attention_cost_share,cost_identity_pass
347,347,0.409009,58.72,409009000,58720000000,Q=Q0,0.49847810484764643,4096,144102050880000000000,0,19674733346816000000,163776784226816000000,0.8798686062881277,0.0,0.12013139371187236,True
347,347,0.409009,58.72,409009000,58720000000,Q=Q0,0.49847810484764643,8192,144102050880000000000,0,39349466693632000000,183451517573632000000,0.7855048177628823,0.0,0.21449518223711772,True
347,347,0.409009,58.72,409009000,58720000000,Q=Q0,0.49847810484764643,32768,144102050880000000000,0,157397866774528000000,301499917654528000000,0.4779505480499618,0.0,0.5220494519500383,True
347,347,0.409009,58.72,409009000,58720000000,Q=Q0,0.49847810484764643,131072,144102050880000000000,0,629591467098112000000,773693517978112000000,0.18625211085725638,0.0,0.8137478891427437,True
348,348,0.409009,60.817,409009000,60817000000,Q=Q0,0.49847810484764643,2048,149248202118000000000,0,10188677264588800000,159436879382588800000,0.9360958562156765,0.0,0.06390414378432352,True
348,348,0.409009,60.817,409009000,60817000000,Q=Q0,0.49847810484764643,4096,149248202118000000000,0,20377354529177600000,169625556647177600000,0.8798686062881277,0.0,0.12013139371187236,True
348,348,0.409009,60.817,409009000,60817000000,Q=Q0,0.49847810484764643,8192,149248202118000000000,0,40754709058355200000,190002911176355200000,0.7855048177628823,0.0,0.21449518223711772,True
348,348,0.409009,60.817,409009000,60817000000,Q=Q0,0.49847810484764643,32768,149248202118000000000,0,163018836233420800000,312267038351420800000,0.4779505480499618,0.0,0.5220494519500383,True
348,348,0.409009,60.817,409009000,60817000000,Q=Q0,0.49847810484764643,131072,149248202118000000000,0,652075344933683200000,801323547051683200000,0.18625211085725638,0.0,0.8137478891427437,True
349,349,0.409009,62.915,409009000,62915000000,Q=Q0,0.49847810484764643,2048,154396807410000000000,0,10540155385856000000,164936962795856000000,0.9360958562156765,0.0,0.06390414378432352,True
349,349,0.409009,62.915,409009000,62915000000,Q=Q0,0.49847810484764643,4096,154396807410000000000,0,21080310771712000000,175477118181712000000,0.8798686062881277,0.0,0.12013139371187236,True
349,349,0.409009,62.915,409009000,62915000000,Q=Q0,0.49847810484764643,8192,154396807410000000000,0,42160621543424000000,196557428953424000000,0.7855048177628823,0.0,0.21449518223711772,True
349,349,0.409009,62.915,409009000,62915000000,Q=Q0,0.49847810484764643,32768,154396807410000000000,0,168642486173696000000,323039293583696000000,0.4779505480499618,0.0,0.5220494519500383,True
349,349,0.409009,62.915,409009000,62915000000,Q=Q0,0.49847810484764643,131072,154396807410000000000,0,674569944694784000000,828966752104784000000,0.18625211085725638,0.0,0.8137478891427437,True
350,350,0.409009,65.012,409009000,65012000000,Q=Q0,0.49847810484764643,2048,159542958648000000000,0,10891465977036800000,170434424625036800000,0.9360958562156765,0.0,0.06390414378432352,True
350,350,0.409009,65.012,409009000,65012000000,Q=Q0,0.49847810484764643,4096,159542958648000000000,0,21782931954073600000,181325890602073600000,0.8798686062881277,0.0,0.12013139371187236,True
350,350,0.409009,65.012,409009000,65012000000,Q=Q0,0.49847810484764643,8192,159542958648000000000,0,43565863908147200000,203108822556147200000,0.7855048177628823,0.0,0.21449518223711772,True
350,350,0.409009,65.012,409009000,65012000000,Q=Q0,0.49847810484764643,32768,159542958648000000000,0,174263455632588800000,333806414280588800000,0.4779505480499618,0.0,0.5220494519500383,True
350,350,0.409009,65.012,409009000,65012000000,Q=Q0,0.49847810484764643,131072,159542958648000000000,0,697053822530355200000,856596781178355200000,0.18625211085725638,0.0,0.8137478891427437,True
351,351,0.409009,67.109,409009000,67109000000,Q=Q0,0.49847810484764643,2048,164689109886000000000,0,11242776568217600000,175931886454217600000,0.9360958562156765,0.0,0.06390414378432352,True
351,351,0.409009,67.109,409009000,67109000000,Q=Q0,0.49847810484764643,4096,164689109886000000000,0,22485553136435200000,187174663022435200000,0.8798686062881277,0.0,0.12013139371187236,True
351,351,0.409009,67.109,409009000,67109000000,Q=Q0,0.49847810484764643,8192,164689109886000000000,0,44971106272870400000,209660216158870400000,0.7855048177628823,0.0,0.21449518223711772,True
351,351,0.409009,67.109,409009000,67109000000,Q=Q0,0.49847810484764643,32768,164689109886000000000,0,179884425091481600000,344573534977481600000,0.4779505480499618,0.0,0.5220494519500383,True
351,351,0.409009,67.109,409009000,67109000000,Q=Q0,0.49847810484764643,131072,164689109886000000000,0,719537700365926400000,884226810251926400000,0.18625211085725638,0.0,0.8137478891427437,True
352,352,0.409009,69.206,409009000,69206000000,Q=Q0,0.49847810484764643,2048,169835261124000000000,0,11594087159398400000,181429348283398400000,0.9360958562156765,0.0,0.06390414378432352,True
352,352,0.409009,69.206,409009000,69206000000,Q=Q0,0.49847810484764643,4096,169835261124000000000,0,23188174318796800000,193023435442796800000,0.8798686062881277,0.0,0.12013139371187236,True
352,352,0.409009,69.206,409009000,69206000000,Q=Q0,0.49847810484764643,8192,169835261124000000000,0,46376348637593600000,216211609761593600000,0.7855048177628823,0.0,0.21449518223711772,True
352,352,0.409009,69.206,409009000,69206000000,Q=Q0,0.49847810484764643,32768,169835261124000000000,0,185505394550374400000,355340655674374400000,0.4779505480499618,0.0,0.5220494519500383,True
352,352,0.409009,69.206,409009000,69206000000,Q=Q0,0.49847810484764643,131072,169835261124000000000,0,742021578201497600000,911856839325497600000,0.18625211085725638,0.0,0.8137478891427437,True
353,353,0.409009,71.303,409009000,71303000000,Q=Q0,0.49847810484764643,2048,174981412362000000000,0,11945397750579200000,186926810112579200000,0.9360958562156765,0.0,0.06390414378432352,True
353,353,0.409009,71.303,409009000,71303000000,Q=Q0,0.49847810484764643,4096,174981412362000000000,0,23890795501158400000,198872207863158400000,0.8798686062881277,0.0,0.12013139371187236,True
353,353,0.409009,71.303,409009000,71303000000,Q=Q0,0.49847810484764643,8192,174981412362000000000,0,47781591002316800000,222763003364316800000,0.7855048177628823,0.0,0.21449518223711772,True
353,353,0.409009,71.303,409009000,71303000000,Q=Q0,0.49847810484764643,32768,174981412362000000000,0,191126364009267200000,366107776371267200000,0.4779505480499618,0.0,0.5220494519500383,True
353,353,0.409009,71.303,409009000,71303000000,Q=Q0,0.49847810484764643,131072,174981412362000000000,0,764505456037068800000,939486868399068800000,0.18625211085725638,0.0,0.8137478891427437,True
354,354,0.409009,73.4,409009000,73400000000,Q=Q0,0.49847810484764643,2048,180127563600000000000,0,12296708341760000000,192424271941760000000,0.9360958562156765,0.0,0.06390414378432352,True
354,354,0.409009,73.4,409009000,73400000000,Q=Q0,0.49847810484764643,4096,180127563600000000000,0,24593416683520000000,204720980283520000000,0.8798686062881277,0.0,0.12013139371187236,True
354,354,0.409009,73.4,409009000,73400000000,Q=Q0,0.49847810484764643,8192,180127563600000000000,0,49186833367040000000,229314396967040000000,0.7855048177628823,0.0,0.21449518223711772,True
354,354,0.409009,73.4,409009000,73400000000,Q=Q0,0.49847810484764643,32768,180127563600000000000,0,196747333468160000000,376874897068160000000,0.4779505480499618,0.0,0.5220494519500383,True
354,354,0.409009,73.4,409009000,73400000000,Q=Q0,0.49847810484764643,131072,180127563600000000000,0,786989333872640000000,967116897472640000000,0.18625211085725638,0.0,0.8137478891427437,True
355,355,0.409009,75.497,409009000,75497000000,Q=Q0,0.49847810484764643,2048,185273714838000000000,0,12648018932940800000,197921733770940800000,0.9360958562156765,0.0,0.06390414378432352,True
355,355,0.409009,75.497,409009000,75497000000,Q=Q0,0.49847810484764643,4096,185273714838000000000,0,25296037865881600000,210569752703881600000,0.8798686062881277,0.0,0.12013139371187236,True
355,355,0.409009,75.497,409009000,75497000000,Q=Q0,0.49847810484764643,8192,185273714838000000000,0,50592075731763200000,235865790569763200000,0.7855048177628823,0.0,0.21449518223711772,True
355,355,0.409009,75.497,409009000,75497000000,Q=Q0,0.49847810484764643,32768,185273714838000000000,0,202368302927052800000,387642017765052800000,0.4779505480499618,0.0,0.5220494519500383,True
355,355,0.409009,75.497,409009000,75497000000,Q=Q0,0.49847810484764643,131072,185273714838000000000,0,809473211708211200000,994746926546211200000,0.18625211085725638,0.0,0.8137478891427437,True
356,356,0.409009,77.595,409009000,77595000000,Q=Q0,0.49847810484764643,2048,190422320130000000000,0,12999497054208000000,203421817184208000000,0.9360958562156765,0.0,0.06390414378432352,True
356,356,0.409009,77.595,409009000,77595000000,Q=Q0,0.49847810484764643,4096,190422320130000000000,0,25998994108416000000,216421314238416000000,0.8798686062881277,0.0,0.12013139371187236,True
356,356,0.409009,77.595,409009000,77595000000,Q=Q0,0.49847810484764643,8192,190422320130000000000,0,51997988216832000000,242420308346832000000,0.7855048177628823,0.0,0.21449518223711772,True
356,356,0.409009,77.595,409009000,77595000000,Q=Q0,0.49847810484764643,32768,190422320130000000000,0,207991952867328000000,398414272997328000000,0.4779505480499618,0.0,0.5220494519500383,True
356,356,0.409009,77.595,409009000,77595000000,Q=Q0,0.49847810484764643,131072,190422320130000000000,0,831967811469312000000,1022390131599312000000,0.18625211085725638,0.0,0.8137478891427437,True
357,357,0.409009,79.692,409009000,79692000000,Q=Q0,0.49847810484764643,2048,195568471368000000000,0,13350807645388800000,208919279013388800000,0.9360958562156765,0.0,0.06390414378432352,True
357,357,0.409009,79.692,409009000,79692000000,Q=Q0,0.49847810484764643,4096,195568471368000000000,0,26701615290777600000,222270086658777600000,0.8798686062881277,0.0,0.12013139371187236,True
357,357,0.409009,79.692,409009000,79692000000,Q=Q0,0.49847810484764643,8192,195568471368000000000,0,53403230581555200000,248971701949555200000,0.7855048177628823,0.0,0.21449518223711772,True
357,357,0.409009,79.692,409009000,79692000000,Q=Q0,0.49847810484764643,32768,195568471368000000000,0,213612922326220800000,409181393694220800000,0.4779505480499618,0.0,0.5220494519500383,True
357,357,0.409009,79.692,409009000,79692000000,Q=Q0,0.49847810484764643,131072,195568471368000000000,0,854451689304883200000,1050020160672883200000,0.18625211085725638,0.0,0.8137478891427437,True
358,358,0.409009,81.789,409009000,81789000000,Q=Q0,0.49847810484764643,2048,200714622606000000000,0,13702118236569600000,214416740842569600000,0.9360958562156765,0.0,0.06390414378432352,True
358,358,0.409009,81.789,409009000,81789000000,Q=Q0,0.49847810484764643,4096,200714622606000000000,0,27404236473139200000,228118859079139200000,0.8798686062881277,0.0,0.12013139371187236,True
358,358,0.409009,81.789,409009000,81789000000,Q=Q0,0.49847810484764643,8192,200714622606000000000,0,54808472946278400000,255523095552278400000,0.7855048177628823,0.0,0.21449518223711772,True
358,358,0.409009,81.789,409009000,81789000000,Q=Q0,0.49847810484764643,32768,200714622606000000000,0,219233891785113600000,419948514391113600000,0.4779505480499618,0.0,0.5220494519500383,True
358,358,0.409009,81.789,409009000,81789000000,Q=Q0,0.49847810484764643,131072,200714622606000000000,0,876935567140454400000,1077650189746454400000,0.18625211085725638,0.0,0.8137478891427437,True
359,359,0.409009,83.886,409009000,83886000000,Q=Q0,0.49847810484764643,2048,205860773844000000000,0,14053428827750400000,219914202671750400000,0.9360958562156765,0.0,0.06390414378432352,True
359,359,0.409009,83.886,409009000,83886000000,Q=Q0,0.49847810484764643,4096,205860773844000000000,0,28106857655500800000,233967631499500800000,0.8798686062881277,0.0,0.12013139371187236,True
359,359,0.409009,83.886,409009000,83886000000,Q=Q0,0.49847810484764643,8192,205860773844000000000,0,56213715311001600000,262074489155001600000,0.7855048177628823,0.0,0.21449518223711772,True
359,359,0.409009,83.886,409009000,83886000000,Q=Q0,0.49847810484764643,32768,205860773844000000000,0,224854861244006400000,430715635088006400000,0.4779505480499618,0.0,0.5220494519500383,True
359,359,0.409009,83.886,409009000,83886000000,Q=Q0,0.49847810484764643,131072,205860773844000000000,0,899419444976025600000,1105280218820025600000,0.18625211085725638,0.0,0.8137478891427437,True
360,360,0.409009,85.983,409009000,85983000000,Q=Q0,0.49847810484764643,2048,211006925082000000000,0,14404739418931200000,225411664500931200000,0.9360958562156765,0.0,0.06390414378432352,True
360,360,0.409009,85.983,409009000,85983000000,Q=Q0,0.49847810484764643,4096,211006925082000000000,0,28809478837862400000,239816403919862400000,0.8798686062881277,0.0,0.12013139371187236,True
360,360,0.409009,85.983,409009000,85983000000,Q=Q0,0.49847810484764643,8192,211006925082000000000,0,57618957675724800000,268625882757724800000,0.7855048177628823,0.0,0.21449518223711772,True
360,360,0.409009,85.983,409009000,85983000000,Q=Q0,0.49847810484764643,32768,211006925082000000000,0,230475830702899200000,441482755784899200000,0.4779505480499618,0.0,0.5220494519500383,True
360,360,0.409009,85.983,409009000,85983000000,Q=Q0,0.49847810484764643,131072,211006925082000000000,0,921903322811596800000,1132910247893596800000,0.18625211085725638,0.0,0.8137478891427437,True
361,361,0.409009,88.08,409009000,88080000000,Q=Q0,0.49847810484764643,2048,216153076320000000000,0,14756050010112000000,230909126330112000000,0.9360958562156765,0.0,0.06390414378432352,True
361,361,0.409009,88.08,409009000,88080000000,Q=Q0,0.49847810484764643,4096,216153076320000000000,0,29512100020224000000,245665176340224000000,0.8798686062881277,0.0,0.12013139371187236,True
361,361,0.409009,88.08,409009000,88080000000,Q=Q0,0.49847810484764643,8192,216153076320000000000,0,59024200040448000000,275177276360448000000,0.7855048177628823,0.0,0.21449518223711772,True
361,361,0.409009,88.08,409009000,88080000000,Q=Q0,0.49847810484764643,32768,216153076320000000000,0,236096800161792000000,452249876481792000000,0.4779505480499618,0.0,0.5220494519500383,True
361,361,0.409009,88.08,409009000,88080000000,Q=Q0,0.49847810484764643,131072,216153076320000000000,0,944387200647168000000,1160540276967168000000,0.18625211085725638,0.0,0.8137478891427437,True
362,362,0.409009,90.178,409009000,90178000000,Q=Q0,0.49847810484764643,2048,221301681612000000000,0,15107528131379200000,236409209743379200000,0.9360958562156765,0.0,0.06390414378432352,True
362,362,0.409009,90.178,409009000,90178000000,Q=Q0,0.49847810484764643,4096,221301681612000000000,0,30215056262758400000,251516737874758400000,0.8798686062881277,0.0,0.12013139371187236,True
362,362,0.409009,90.178,409009000,90178000000,Q=Q0,0.49847810484764643,8192,221301681612000000000,0,60430112525516800000,281731794137516800000,0.7855048177628823,0.0,0.21449518223711772,True
362,362,0.409009,90.178,409009000,90178000000,Q=Q0,0.49847810484764643,32768,221301681612000000000,0,241720450102067200000,463022131714067200000,0.4779505480499618,0.0,0.5220494519500383,True
362,362,0.409009,90.178,409009000,90178000000,Q=Q0,0.49847810484764643,131072,221301681612000000000,0,966881800408268800000,1188183482020268800000,0.18625211085725638,0.0,0.8137478891427437,True
363,363,0.409009,92.275,409009000,92275000000,Q=Q0,0.49847810484764643,2048,226447832850000000000,0,15458838722560000000,241906671572560000000,0.9360958562156765,0.0,0.06390414378432352,True
363,363,0.409009,92.275,409009000,92275000000,Q=Q0,0.49847810484764643,4096,226447832850000000000,0,30917677445120000000,257365510295120000000,0.8798686062881277,0.0,0.12013139371187236,True
363,363,0.409009,92.275,409009000,92275000000,Q=Q0,0.49847810484764643,8192,226447832850000000000,0,61835354890240000000,288283187740240000000,0.7855048177628823,0.0,0.21449518223711772,True
363,363,0.409009,92.275,409009000,92275000000,Q=Q0,0.49847810484764643,32768,226447832850000000000,0,247341419560960000000,473789252410960000000,0.4779505480499618,0.0,0.5220494519500383,True
363,363,0.409009,92.275,409009000,92275000000,Q=Q0,0.49847810484764643,131072,226447832850000000000,0,989365678243840000000,1215813511093840000000,0.18625211085725638,0.0,0.8137478891427437,True
364,364,0.409009,94.372,409009000,94372000000,Q=Q0,0.49847810484764643,2048,231593984088000000000,0,15810149313740800000,247404133401740800000,0.9360958562156765,0.0,0.06390414378432352,True
364,364,0.409009,94.372,409009000,94372000000,Q=Q0,0.49847810484764643,4096,231593984088000000000,0,31620298627481600000,263214282715481600000,0.8798686062881277,0.0,0.12013139371187236,True
364,364,0.409009,94.372,409009000,94372000000,Q=Q0,0.49847810484764643,8192,231593984088000000000,0,63240597254963200000,294834581342963200000,0.7855048177628823,0.0,0.21449518223711772,True
364,364,0.409009,94.372,409009000,94372000000,Q=Q0,0.49847810484764643,32768,231593984088000000000,0,252962389019852800000,484556373107852800000,0.4779505480499618,0.0,0.5220494519500383,True
364,364,0.409009,94.372,409009000,94372000000,Q=Q0,0.49847810484764643,131072,231593984088000000000,0,1011849556079411200000,1243443540167411200000,0.18625211085725638,0.0,0.8137478891427437,True
365,365,0.409009,96.469,409009000,96469000000,Q=Q0,0.49847810484764643,2048,236740135326000000000,0,16161459904921600000,252901595230921600000,0.9360958562156765,0.0,0.06390414378432352,True
365,365,0.409009,96.469,409009000,96469000000,Q=Q0,0.49847810484764643,4096,236740135326000000000,0,32322919809843200000,269063055135843200000,0.8798686062881277,0.0,0.12013139371187236,True
365,365,0.409009,96.469,409009000,96469000000,Q=Q0,0.49847810484764643,8192,236740135326000000000,0,64645839619686400000,301385974945686400000,0.7855048177628823,0.0,0.21449518223711772,True
365,365,0.409009,96.469,409009000,96469000000,Q=Q0,0.49847810484764643,32768,236740135326000000000,0,258583358478745600000,495323493804745600000,0.4779505480499618,0.0,0.5220494519500383,True
365,365,0.409009,96.469,409009000,96469000000,Q=Q0,0.49847810484764643,131072,236740135326000000000,0,1034333433914982400000,1271073569240982400000,0.18625211085725638,0.0,0.8137478891427437,True
366,366,0.409009,98.566,409009000,98566000000,Q=Q0,0.49847810484764643,2048,241886286564000000000,0,16512770496102400000,258399057060102400000,0.9360958562156765,0.0,0.06390414378432352,True
366,366,0.409009,98.566,409009000,98566000000,Q=Q0,0.49847810484764643,4096,241886286564000000000,0,33025540992204800000,274911827556204800000,0.8798686062881277,0.0,0.12013139371187236,True
366,366,0.409009,98.566,409009000,98566000000,Q=Q0,0.49847810484764643,8192,241886286564000000000,0,66051081984409600000,307937368548409600000,0.7855048177628823,0.0,0.21449518223711772,True
366,366,0.409009,98.566,409009000,98566000000,Q=Q0,0.49847810484764643,32768,241886286564000000000,0,264204327937638400000,506090614501638400000,0.4779505480499618,0.0,0.5220494519500383,True
366,366,0.409009,98.566,409009000,98566000000,Q=Q0,0.49847810484764643,131072,241886286564000000000,0,1056817311750553600000,1298703598314553600000,0.18625211085725638,0.0,0.8137478891427437,True
367,367,0.409009,100.663,409009000,100663000000,Q=Q0,0.49847810484764643,2048,247032437802000000000,0,16864081087283200000,263896518889283200000,0.9360958562156765,0.0,0.06390414378432352,True
367,367,0.409009,100.663,409009000,100663000000,Q=Q0,0.49847810484764643,4096,247032437802000000000,0,33728162174566400000,280760599976566400000,0.8798686062881277,0.0,0.12013139371187236,True
367,367,0.409009,100.663,409009000,100663000000,Q=Q0,0.49847810484764643,8192,247032437802000000000,0,67456324349132800000,314488762151132800000,0.7855048177628823,0.0,0.21449518223711772,True
367,367,0.409009,100.663,409009000,100663000000,Q=Q0,0.49847810484764643,32768,247032437802000000000,0,269825297396531200000,516857735198531200000,0.4779505480499618,0.0,0.5220494519500383,True
367,367,0.409009,100.663,409009000,100663000000,Q=Q0,0.49847810484764643,131072,247032437802000000000,0,1079301189586124800000,1326333627388124800000,0.18625211085725638,0.0,0.8137478891427437,True
368,368,0.409009,102.76,409009000,102760000000,Q=Q0,0.49847810484764643,2048,252178589040000000000,0,17215391678464000000,269393980718464000000,0.9360958562156765,0.0,0.06390414378432352,True
368,368,0.409009,102.76,409009000,102760000000,Q=Q0,0.49847810484764643,4096,252178589040000000000,0,34430783356928000000,286609372396928000000,0.8798686062881277,0.0,0.12013139371187236,True
368,368,0.409009,102.76,409009000,102760000000,Q=Q0,0.49847810484764643,8192,252178589040000000000,0,68861566713856000000,321040155753856000000,0.7855048177628823,0.0,0.21449518223711772,True
368,368,0.409009,102.76,409009000,102760000000,Q=Q0,0.49847810484764643,32768,252178589040000000000,0,275446266855424000000,527624855895424000000,0.4779505480499618,0.0,0.5220494519500383,True
368,368,0.409009,102.76,409009000,102760000000,Q=Q0,0.49847810484764643,131072,252178589040000000000,0,1101785067421696000000,1353963656461696000000,0.18625211085725638,0.0,0.8137478891427437,True
369,369,0.409009,104.858,409009000,104858000000,Q=Q0,0.49847810484764643,2048,257327194332000000000,0,17566869799731200000,274894064131731200000,0.9360958562156765,0.0,0.06390414378432352,True
369,369,0.409009,104.858,409009000,104858000000,Q=Q0,0.49847810484764643,4096,257327194332000000000,0,35133739599462400000,292460933931462400000,0.8798686062881277,0.0,0.12013139371187236,True
369,369,0.409009,104.858,409009000,104858000000,Q=Q0,0.49847810484764643,8192,257327194332000000000,0,70267479198924800000,327594673530924800000,0.7855048177628823,0.0,0.21449518223711772,True
369,369,0.409009,104.858,409009000,104858000000,Q=Q0,0.49847810484764643,32768,257327194332000000000,0,281069916795699200000,538397111127699200000,0.4779505480499618,0.0,0.5220494519500383,True
369,369,0.409009,104.858,409009000,104858000000,Q=Q0,0.49847810484764643,131072,257327194332000000000,0,1124279667182796800000,1381606861514796800000,0.18625211085725638,0.0,0.8137478891427437,True
370,370,0.409009,106.955,409009000,106955000000,Q=Q0,0.49847810484764643,2048,262473345570000000000,0,17918180390912000000,280391525960912000000,0.9360958562156765,0.0,0.06390414378432352,True
370,370,0.409009,106.955,409009000,106955000000,Q=Q0,0.49847810484764643,4096,262473345570000000000,0,35836360781824000000,298309706351824000000,0.8798686062881277,0.0,0.12013139371187236,True
370,370,0.409009,106.955,409009000,106955000000,Q=Q0,0.49847810484764643,8192,262473345570000000000,0,71672721563648000000,334146067133648000000,0.7855048177628823,0.0,0.21449518223711772,True
370,370,0.409009,106.955,409009000,106955000000,Q=Q0,0.49847810484764643,32768,262473345570000000000,0,286690886254592000000,549164231824592000000,0.4779505480499618,0.0,0.5220494519500383,True
370,370,0.409009,106.955,409009000,106955000000,Q=Q0,0.49847810484764643,131072,262473345570000000000,0,1146763545018368000000,1409236890588368000000,0.18625211085725638,0.0,0.8137478891427437,True
371,371,0.409009,109.052,409009000,109052000000,Q=Q0,0.49847810484764643,2048,267619496808000000000,0,18269490982092800000,285888987790092800000,0.9360958562156765,0.0,0.06390414378432352,True
371,371,0.409009,109.052,409009000,109052000000,Q=Q0,0.49847810484764643,4096,267619496808000000000,0,36538981964185600000,304158478772185600000,0.8798686062881277,0.0,0.12013139371187236,True
371,371,0.409009,109.052,409009000,109052000000,Q=Q0,0.49847810484764643,8192,267619496808000000000,0,73077963928371200000,340697460736371200000,0.7855048177628823,0.0,0.21449518223711772,True
371,371,0.409009,109.052,409009000,109052000000,Q=Q0,0.49847810484764643,32768,267619496808000000000,0,292311855713484800000,559931352521484800000,0.4779505480499618,0.0,0.5220494519500383,True
371,371,0.409009,109.052,409009000,109052000000,Q=Q0,0.49847810484764643,131072,267619496808000000000,0,1169247422853939200000,1436866919661939200000,0.18625211085725638,0.0,0.8137478891427437,True
372,372,0.409009,111.149,409009000,111149000000,Q=Q0,0.49847810484764643,2048,272765648046000000000,0,18620801573273600000,291386449619273600000,0.9360958562156765,0.0,0.06390414378432352,True
372,372,0.409009,111.149,409009000,111149000000,Q=Q0,0.49847810484764643,4096,272765648046000000000,0,37241603146547200000,310007251192547200000,0.8798686062881277,0.0,0.12013139371187236,True
372,372,0.409009,111.149,409009000,111149000000,Q=Q0,0.49847810484764643,8192,272765648046000000000,0,74483206293094400000,347248854339094400000,0.7855048177628823,0.0,0.21449518223711772,True
372,372,0.409009,111.149,409009000,111149000000,Q=Q0,0.49847810484764643,32768,272765648046000000000,0,297932825172377600000,570698473218377600000,0.4779505480499618,0.0,0.5220494519500383,True
372,372,0.409009,111.149,409009000,111149000000,Q=Q0,0.49847810484764643,131072,272765648046000000000,0,1191731300689510400000,1464496948735510400000,0.18625211085725638,0.0,0.8137478891427437,True
373,373,0.409009,113.246,409009000,113246000000,Q=Q0,0.49847810484764643,2048,277911799284000000000,0,18972112164454400000,296883911448454400000,0.9360958562156765,0.0,0.06390414378432352,True
373,373,0.409009,113.246,409009000,113246000000,Q=Q0,0.49847810484764643,4096,277911799284000000000,0,37944224328908800000,315856023612908800000,0.8798686062881277,0.0,0.12013139371187236,True
373,373,0.409009,113.246,409009000,113246000000,Q=Q0,0.49847810484764643,8192,277911799284000000000,0,75888448657817600000,353800247941817600000,0.7855048177628823,0.0,0.21449518223711772,True
373,373,0.409009,113.246,409009000,113246000000,Q=Q0,0.49847810484764643,32768,277911799284000000000,0,303553794631270400000,581465593915270400000,0.4779505480499618,0.0,0.5220494519500383,True
373,373,0.409009,113.246,409009000,113246000000,Q=Q0,0.49847810484764643,131072,277911799284000000000,0,1214215178525081600000,1492126977809081600000,0.18625211085725638,0.0,0.8137478891427437,True
374,374,0.409009,115.343,409009000,115343000000,Q=Q0,0.49847810484764643,2048,283057950522000000000,0,19323422755635200000,302381373277635200000,0.9360958562156765,0.0,0.06390414378432352,True
374,374,0.409009,115.343,409009000,115343000000,Q=Q0,0.49847810484764643,4096,283057950522000000000,0,38646845511270400000,321704796033270400000,0.8798686062881277,0.0,0.12013139371187236,True
374,374,0.409009,115.343,409009000,115343000000,Q=Q0,0.49847810484764643,8192,283057950522000000000,0,77293691022540800000,360351641544540800000,0.7855048177628823,0.0,0.21449518223711772,True
374,374,0.409009,115.343,409009000,115343000000,Q=Q0,0.49847810484764643,32768,283057950522000000000,0,309174764090163200000,592232714612163200000,0.4779505480499618,0.0,0.5220494519500383,True
374,374,0.409009,115.343,409009000,115343000000,Q=Q0,0.49847810484764643,131072,283057950522000000000,0,1236699056360652800000,1519757006882652800000,0.18625211085725638,0.0,0.8137478891427437,True
375,375,0.409009,117.441,409009000,117441000000,Q=Q0,0.49847810484764643,2048,288206555814000000000,0,19674900876902400000,307881456690902400000,0.9360958562156765,0.0,0.06390414378432352,True
375,375,0.409009,117.441,409009000,117441000000,Q=Q0,0.49847810484764643,4096,288206555814000000000,0,39349801753804800000,327556357567804800000,0.8798686062881277,0.0,0.12013139371187236,True
375,375,0.409009,117.441,409009000,117441000000,Q=Q0,0.49847810484764643,8192,288206555814000000000,0,78699603507609600000,366906159321609600000,0.7855048177628823,0.0,0.21449518223711772,True
375,375,0.409009,117.441,409009000,117441000000,Q=Q0,0.49847810484764643,32768,288206555814000000000,0,314798414030438400000,603004969844438400000,0.4779505480499618,0.0,0.5220494519500383,True
375,375,0.409009,117.441,409009000,117441000000,Q=Q0,0.49847810484764643,131072,288206555814000000000,0,1259193656121753600000,1547400211935753600000,0.18625211085725638,0.0,0.8137478891427437,True
376,376,0.409009,119.538,409009000,119538000000,Q=Q0,0.49847810484764643,2048,293352707052000000000,0,20026211468083200000,313378918520083200000,0.9360958562156765,0.0,0.06390414378432352,True
376,376,0.409009,119.538,409009000,119538000000,Q=Q0,0.49847810484764643,4096,293352707052000000000,0,40052422936166400000,333405129988166400000,0.8798686062881277,0.0,0.12013139371187236,True
376,376,0.409009,119.538,409009000,119538000000,Q=Q0,0.49847810484764643,8192,293352707052000000000,0,80104845872332800000,373457552924332800000,0.7855048177628823,0.0,0.21449518223711772,True
376,376,0.409009,119.538,409009000,119538000000,Q=Q0,0.49847810484764643,32768,293352707052000000000,0,320419383489331200000,613772090541331200000,0.4779505480499618,0.0,0.5220494519500383,True
376,376,0.409009,119.538,409009000,119538000000,Q=Q0,0.49847810484764643,131072,293352707052000000000,0,1281677533957324800000,1575030241009324800000,0.18625211085725638,0.0,0.8137478891427437,True
377,377,0.409009,121.635,409009000,121635000000,Q=Q0,0.49847810484764643,2048,298498858290000000000,0,20377522059264000000,318876380349264000000,0.9360958562156765,0.0,0.06390414378432352,True
377,377,0.409009,121.635,409009000,121635000000,Q=Q0,0.49847810484764643,4096,298498858290000000000,0,40755044118528000000,339253902408528000000,0.8798686062881277,0.0,0.12013139371187236,True
377,377,0.409009,121.635,409009000,121635000000,Q=Q0,0.49847810484764643,8192,298498858290000000000,0,81510088237056000000,380008946527056000000,0.7855048177628823,0.0,0.21449518223711772,True
