observation_id,model_name_raw,model_dir,family,task_key,task_version,metric_key,metric_name,score_raw,task_percentile_0_100,stderr_value_numeric,n_effective,higher_is_better,latest_status,version_unresolved
bea507ffb545dfa4a1ba5a8681c4af61f208a69e3575567137c3ba6c3467b97f,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_causal_judgement,0.0,"acc_norm,none",acc_norm,0.6149732620320856,67.7020340846619,0.03567936280544673,187.0,true,latest_parseable,True
e2acee0f42b29bfa08ef6d86bf82bc7cfa6f4caa42eb4ebb9b35d4d4bddadf28,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_date_understanding,0.0,"acc_norm,none",acc_norm,0.596,79.19186366135239,0.03109668818482536,250.0,true,latest_parseable,True
77905235644b62aaea4a3d379fa8eaab403766e64a9cadb512ccc80c805a38bc,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_disambiguation_qa,0.0,"acc_norm,none",acc_norm,0.732,94.8323254535459,0.02806876238252672,250.0,true,latest_parseable,True
b1bae0f323a445a6ab5eeb8ee7afe5ed0e564ba9ce3cf2217c4e1325a957f924,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_formal_fallacies,0.0,"acc_norm,none",acc_norm,0.568,65.06322155030236,0.03139181076542941,250.0,true,latest_parseable,True
a5ce1799c79692308fe24a956e453a9ed418ce06befb959de48e810a5b48b9ed,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_geometric_shapes,0.0,"acc_norm,none",acc_norm,0.428,70.94557449147884,0.031355968923772626,250.0,true,latest_parseable,True
a0c2c85944997b76afc75722eb7616f7d646387d4e7a98592bccbbd66074c47a,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_hyperbaton,0.0,"acc_norm,none",acc_norm,0.796,93.87025838372732,0.025537121574548162,250.0,true,latest_parseable,True
f9b1c21220648c7f6236cdfbed29d1ff260507a72a1c0d0c590579a3633ad10b,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_logical_deduction_five_objects,0.0,"acc_norm,none",acc_norm,0.54,80.31885651456845,0.031584653891499004,250.0,true,latest_parseable,True
575da7af4d0c3b410e1040ffcbe9b672e32201f91fb10a9a0334ca028207f3ea,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_logical_deduction_seven_objects,0.0,"acc_norm,none",acc_norm,0.512,80.07146783947223,0.03167708558254714,250.0,true,latest_parseable,True
90721a7333cc138e34884e2cf04a26110df3736a3dfa56daec85e6c7d968205c,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_logical_deduction_three_objects,0.0,"acc_norm,none",acc_norm,0.776,78.20230896096756,0.026421361687347884,250.0,true,latest_parseable,True
32f96bda77c733658836f21099333a4384f89b19102267ac337113cadd600768,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_movie_recommendation,0.0,"acc_norm,none",acc_norm,0.708,74.68389224848818,0.028814320402205634,250.0,true,latest_parseable,True
4792c7dc0ce30008e0945dc958a008ff2742956446dab265d4762ac278a7458c,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_navigate,0.0,"acc_norm,none",acc_norm,0.688,87.98790544255085,0.029361067575219852,250.0,true,latest_parseable,True
8834271eb5ff5d1b060d0a2b3e09b8a468d329597b896c3232d587aa4a389bae,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_object_counting,0.0,"acc_norm,none",acc_norm,0.308,31.088510170423312,0.02925692860650181,250.0,true,latest_parseable,True
a156ba7c5711684467b2517d1c3c57bf2eb7e9b949cae86fe9e972df20738d13,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_penguins_in_a_table,0.0,"acc_norm,none",acc_norm,0.5958904109589042,81.44584936778449,0.0407519857003932,146.0,true,latest_parseable,True
dd49a12fbec21a728bd3b67ffcf03f05b16a1affe2b069a3bdaf999ccf09b8f7,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_reasoning_about_colored_objects,0.0,"acc_norm,none",acc_norm,0.684,78.22979659153381,0.02946265759857865,250.0,true,latest_parseable,True
882e8728e2cbdbd62606e43f5b2ff4b8d6aa7035718b9ed64c6e9dd70d18d709,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_ruin_names,0.0,"acc_norm,none",acc_norm,0.82,88.97746014293568,0.02434689065029351,250.0,true,latest_parseable,True
a8ce436566e8431058a8a214aced1f81b12ceab1bce32605ed661344a2dc512c,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_salient_translation_error_detection,0.0,"acc_norm,none",acc_norm,0.624,92.93567894447499,0.03069633626739458,250.0,true,latest_parseable,True
7181116e316da748cf10866a60c2aa992fe97326f505dfb3fdd5e17a6db8f0e6,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_snarks,0.0,"acc_norm,none",acc_norm,0.7640449438202247,89.36228697086311,0.03191445731253357,178.0,true,latest_parseable,True
2aa03559aceed2be2f31b8f116e8b72ee2aad6ada3f2cf550bc8cc4f8a1195ec,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_sports_understanding,0.0,"acc_norm,none",acc_norm,0.836,92.66080263881253,0.023465261002076715,250.0,true,latest_parseable,True
38e54516b0e01d7ec7062c0c533efdd4c7902a20b27ea2ed5f578e9a0645d9f0,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_temporal_sequences,0.0,"acc_norm,none",acc_norm,0.772,84.11214953271028,0.026587432487268498,250.0,true,latest_parseable,True
a49f51a58b74c614665d1f7596e634f2b1bece501bfad08f76e91944b7594db9,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.0,"acc_norm,none",acc_norm,0.176,32.105552501374376,0.024133497525457123,250.0,true,latest_parseable,True
595e5ff00255eca4964320c98b3adfd38aac71aacb17af2ab6c1e73d7bced06b,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.0,"acc_norm,none",acc_norm,0.148,44.11764705882353,0.022503547243806186,250.0,true,latest_parseable,True
225ba83317bbe5d275ecf53a5701cf55a60793e3f8d43c8f5e15131b5b027f7f,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.0,"acc_norm,none",acc_norm,0.284,7.614073666849917,0.02857695873043744,250.0,true,latest_parseable,True
7217360cf88a07c4db37482afc93a69aaff0b68a14360eef09c00b5f6e364b8e,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,BBH,leaderboard_bbh_web_of_lies,0.0,"acc_norm,none",acc_norm,0.54,83.50742166025289,0.031584653891499004,250.0,true,latest_parseable,True
d3b2d11c3602e55c32234b99960d6160fff072151d0e14178f25f4c130f476b2,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,GPQA,leaderboard_gpqa_diamond,1.0,"acc_norm,none",acc_norm,0.3282828282828283,73.58126721763085,0.03345678422756777,198.0,true,latest_parseable,True
dd5fa66e5c81e55c6bd531a4d4bd3b6bd8ef6da2867f730ef257c227935f6ad3,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,GPQA,leaderboard_gpqa_extended,1.0,"acc_norm,none",acc_norm,0.315018315018315,75.04132231404958,0.019897986446530357,546.0,true,latest_parseable,True
2924a759f6a89e436847817cc060523a5894fa9d83f69171987408d59896a52c,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,GPQA,leaderboard_gpqa_main,1.0,"acc_norm,none",acc_norm,0.2991071428571428,55.17906336088154,0.021656359273377022,448.0,true,latest_parseable,True
d8ed98f62a3906cd8d8eae95de99752c014bf1422c7bc69aaacd944a5ae8e2ab,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,IFEval,leaderboard_ifeval,2.0,"inst_level_strict_acc,none",inst_level_strict_acc,0.5683453237410072,58.67768595041323,,541.0,true,latest_parseable,True
d096b2bf7541ab6d0c70134b65a9bcde1428ef39fd7a7cbaa1a088f6376a661f,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,MMLU-Pro,leaderboard_mmlu_pro,0.1,"acc,none",acc,0.4234541223404255,78.67768595041322,0.004504735072058189,12032.0,true,latest_parseable,True
dd377bc1713600010fc3ad20eed5fa6a6b06fe19fd8e662a8d035caa99d139b7,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,MuSR,leaderboard_musr_murder_mysteries,1.0,"acc_norm,none",acc_norm,0.508,24.21487603305785,0.03168215643141386,250.0,true,latest_parseable,True
9e1340c9267849fee7e1b20083fe8fb6bec452422e97bffcff1761419249a9fe,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,MuSR,leaderboard_musr_object_placements,1.0,"acc_norm,none",acc_norm,0.25,29.97245179063361,0.02711630722733202,256.0,true,latest_parseable,True
d13f9e2eb7754cdbe747a6c7f57ebaa09504db230afedfe76617d5eef718a824,Azure99/blossom-v5-32b,Azure99_blossom-v5-32b,MuSR,leaderboard_musr_team_allocation,1.0,"acc_norm,none",acc_norm,0.448,81.37741046831955,0.03151438761115349,250.0,true,latest_parseable,True
2eeddd4e3f779c42d50e2af5df6d259ec7a465836be9d7c2b49dbc30c3727dad,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_boolean_expressions,0.0,"acc_norm,none",acc_norm,0.74,26.663001649257833,0.027797315752644297,250.0,true,latest_parseable,True
67f18cded8d711ad86f58cf90c3c30b566b721425c97db86b95afcdadaa07c8c,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_causal_judgement,0.0,"acc_norm,none",acc_norm,0.5614973262032086,35.56899395272127,0.03638341809400994,187.0,true,latest_parseable,True
f161c82252d8380586cefb5595d0225ba65b29a1ca7b491f204e98e6f521cb33,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_date_understanding,0.0,"acc_norm,none",acc_norm,0.5,62.34194612424409,0.031686212526223896,250.0,true,latest_parseable,True
84a42785141f5e0c43fe8ffdaa1ce113768aa6a58050ef8862b2618eb674eb90,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_disambiguation_qa,0.0,"acc_norm,none",acc_norm,0.452,32.54535459043431,0.03153986449255662,250.0,true,latest_parseable,True
3adbcbb2db6dbf83084e9c1c938aaece98633c2c351c67a96e134b54ffe3c1c3,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_formal_fallacies,0.0,"acc_norm,none",acc_norm,0.504,28.147333699835077,0.03168519855119915,250.0,true,latest_parseable,True
d7485f2e37d8586ba6604447d05ae0d4b6ecb4001c96f32004fcf05dba5d06a5,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_geometric_shapes,0.0,"acc_norm,none",acc_norm,0.32,41.011544804837825,0.029561724955241037,250.0,true,latest_parseable,True
d46fa8b4e408c5de7c867a6a10b1238508c919584346d8c5a631b8cbb6a5598d,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_hyperbaton,0.0,"acc_norm,none",acc_norm,0.56,34.222100054975265,0.03145724452223563,250.0,true,latest_parseable,True
bce2eb4257c1e297df3651e01cb39f41a9caf8dac5aa7e738c3755b523e46b31,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_logical_deduction_five_objects,0.0,"acc_norm,none",acc_norm,0.284,28.944474986256186,0.028576958730437408,250.0,true,latest_parseable,True
bd8b524ecb6b29dc499dc36b5581aad1c4a44f486d13316087a1e6b056ed83a9,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_logical_deduction_seven_objects,0.0,"acc_norm,none",acc_norm,0.216,27.89994502473887,0.026078657663732716,250.0,true,latest_parseable,True
5d82c00f8e5fcf1a386c99546e85db6267866eb57283bb5edc9712bdeef23946,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_logical_deduction_three_objects,0.0,"acc_norm,none",acc_norm,0.404,27.54260582737768,0.031096688184825295,250.0,true,latest_parseable,True
015a2999941d343f567b05c67e64bf9b33c7093314bb9608fba36e40b2a06f4d,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_movie_recommendation,0.0,"acc_norm,none",acc_norm,0.464,25.233644859813083,0.03160397514522374,250.0,true,latest_parseable,True
558d4b85c43284892a51342d480c449f0a12db02f8ef41e78c2f9231efaa2211,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_navigate,0.0,"acc_norm,none",acc_norm,0.616,56.65200659703133,0.030821679117375374,250.0,true,latest_parseable,True
8237d023d196b9da5751ed5162dd0515062511a50d29fdde49b36ca42858e269,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_object_counting,0.0,"acc_norm,none",acc_norm,0.364,48.13084112149533,0.030491555220405562,250.0,true,latest_parseable,True
a0875f1301f1361c36e2c663b8bbd9c3e628b46b473dfd3612de01e7d990b86d,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_penguins_in_a_table,0.0,"acc_norm,none",acc_norm,0.410958904109589,37.60307861462342,0.04085902451640227,146.0,true,latest_parseable,True
d0b26f7c969d175a8286061413d012dcc85f41cb9ff4b30ea0f06434b6b7ccdf,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_reasoning_about_colored_objects,0.0,"acc_norm,none",acc_norm,0.368,33.232545354590435,0.030562070620993163,250.0,true,latest_parseable,True
15f6c12e7bc74f8094575b2251b6867770bb389726085128872f9f525ef7710a,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_ruin_names,0.0,"acc_norm,none",acc_norm,0.468,37.96041781198461,0.031621252575725504,250.0,true,latest_parseable,True
f6c09363aa930aa8b72888a1a9a694ab23c68d4c882e9f861e541dc9b8cd66a1,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_salient_translation_error_detection,0.0,"acc_norm,none",acc_norm,0.32,31.500824628916984,0.02956172495524103,250.0,true,latest_parseable,True
0377e581222e408fe0d56cbcbfb8866987792a7cdf76c135ffcf905eee2823e0,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_snarks,0.0,"acc_norm,none",acc_norm,0.5393258426966292,35.074216602528864,0.0374658773638787,178.0,true,latest_parseable,True
f5d4f34c500fabed4ff8218564797261207d529954e03ef2634fc858b2889166,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_sports_understanding,0.0,"acc_norm,none",acc_norm,0.652,37.65805387575591,0.030186568464511683,250.0,true,latest_parseable,True
ed5e8626b549d018d5450285756db3301b47aa509c9c6f0514b96b1594a211f4,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_temporal_sequences,0.0,"acc_norm,none",acc_norm,0.116,5.964815832875206,0.020293429803083844,250.0,true,latest_parseable,True
b50f97d1494f65be72dc799368570092dc8d6142d926301f52a7a756363399ca,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.0,"acc_norm,none",acc_norm,0.192,45.656954370533256,0.024960691989172012,250.0,true,latest_parseable,True
426f0fd8b2b3642fa1c6249bc181ccb39dc1b11b77afbcb31d4a5f822183af67,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.0,"acc_norm,none",acc_norm,0.132,24.95876855415063,0.021450980824038096,250.0,true,latest_parseable,True
07f33678aaa38d108b61ad9aef728a66419bfac4422f04f3565fde7a56f54074,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.0,"acc_norm,none",acc_norm,0.312,26.085761407366686,0.029361067575219817,250.0,true,latest_parseable,True
98f66fef9a925218798e4b66452310ece9ddc1dc6b7a9868c520a6d0dbbdaeac,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,BBH,leaderboard_bbh_web_of_lies,0.0,"acc_norm,none",acc_norm,0.548,87.08081363386476,0.03153986449255662,250.0,true,latest_parseable,True
b7fbbf62f9643ca333a8d1c1b052bc18742b96700873de6c8917aba3397a9304,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,GPQA,leaderboard_gpqa_diamond,1.0,"acc_norm,none",acc_norm,0.2525252525252525,21.26721763085399,0.030954055470365904,198.0,true,latest_parseable,True
554161cc9e9e7f11e930329b380da47a4065c939f0403368f60e4d3a3e8f7dde,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,GPQA,leaderboard_gpqa_extended,1.0,"acc_norm,none",acc_norm,0.2655677655677655,14.325068870523417,0.018917567557968248,546.0,true,latest_parseable,True
b140d0835e876a490ef008ec35ae437ed14eb05f8a1dbe0edd8c954f03fc1e20,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,GPQA,leaderboard_gpqa_main,1.0,"acc_norm,none",acc_norm,0.2700892857142857,29.283746556473826,0.02100074907882239,448.0,true,latest_parseable,True
29d1cb114bd63ae349f8deda98416e51b94716061d5d74e347bbd4eaec923415,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,IFEval,leaderboard_ifeval,2.0,"inst_level_strict_acc,none",inst_level_strict_acc,0.4952038369304556,47.38292011019284,,541.0,true,latest_parseable,True
79a5e095b960a46de08083431bdaf51a1b197ebe03f62336f2e9658dde25e9fe,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,MMLU-Pro,leaderboard_mmlu_pro,0.1,"acc,none",acc,0.2205784574468085,26.391184573002757,0.0037802183576860237,12032.0,true,latest_parseable,True
8a4560460cc9b739bad22c2314f0d55129707fb859fb6e94ff5ca846a613b3c6,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,MuSR,leaderboard_musr_murder_mysteries,1.0,"acc_norm,none",acc_norm,0.524,40.19283746556474,0.03164968895968782,250.0,true,latest_parseable,True
6fa5149686adefbbd5b85604b3b75ed05ef8915128fbcf5fc2b26f545cad7fd8,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,MuSR,leaderboard_musr_object_placements,1.0,"acc_norm,none",acc_norm,0.2890625,51.790633608815426,0.02838843806999465,256.0,true,latest_parseable,True
9ba09a60aa08feb32648bd8d6d7b3289834b4cd83a9727237db8cc2fe52db187,Azure99/blossom-v5-llama3-8b,Azure99_blossom-v5-llama3-8b,MuSR,leaderboard_musr_team_allocation,1.0,"acc_norm,none",acc_norm,0.288,20.66115702479339,0.02869700458739821,250.0,true,latest_parseable,True
0ea943ed3c39c15ad346903b528118456cf01ee00859478470d2e43c0dffbedf,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_boolean_expressions,0.0,"acc_norm,none",acc_norm,0.924,97.7460142935679,0.01679357306785965,250.0,true,latest_parseable,True
efb54c08b82ef5bd8238c4da52afb2a28ed43983d840e136249f88a00d786e11,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_causal_judgement,0.0,"acc_norm,none",acc_norm,0.6256684491978609,76.8829026937878,0.03548492341343032,187.0,true,latest_parseable,True
1be5c9d18011bce16589d5151bd8a0c64707b9e9ccc00c6fc454eef553bcc471,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_date_understanding,0.0,"acc_norm,none",acc_norm,0.636,86.47608576140736,0.03049155522040557,250.0,true,latest_parseable,True
91b50c29467a470475b18d16010547fc4a48c593234441496dd382814deab984,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_disambiguation_qa,0.0,"acc_norm,none",acc_norm,0.724,93.95272127542606,0.02832853727421136,250.0,true,latest_parseable,True
433f69bb9e64739dd0639795101177e4f37a22ef0c024ba7859d222ee47bc949,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_formal_fallacies,0.0,"acc_norm,none",acc_norm,0.62,80.48378229796592,0.030760116042626046,250.0,true,latest_parseable,True
136cf4322fc13494a42e4c42a15fa86f5fc8e0f08d05de072a61d0dd16c35f68,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_geometric_shapes,0.0,"acc_norm,none",acc_norm,0.4,65.61297416162726,0.03104602102825325,250.0,true,latest_parseable,True
df6a95ec1c795c2689ea0c5b9f3ba9f273dfc97e59bbe18c7a1f8bec0be88fbd,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_hyperbaton,0.0,"acc_norm,none",acc_norm,0.776,91.64376030786147,0.026421361687347905,250.0,true,latest_parseable,True
a1e5934eb211ee242e11a1a4de1025d3d547b8672c7c6dfd4e5f8baf9ec5937c,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_logical_deduction_five_objects,0.0,"acc_norm,none",acc_norm,0.556,83.20505772402419,0.03148684942554574,250.0,true,latest_parseable,True
560d1474e197953a07945bdb77f98e95071600f21bc42bac053f1f97efc2c711,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_logical_deduction_seven_objects,0.0,"acc_norm,none",acc_norm,0.544,84.71687740516768,0.03156328506121339,250.0,true,latest_parseable,True
acb40be269b5b4008ead7497f43b5d580c6186ca7214743faa289f626ca1fcee,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_logical_deduction_three_objects,0.0,"acc_norm,none",acc_norm,0.784,78.97196261682244,0.02607865766373272,250.0,true,latest_parseable,True
d7823b07dfbfbbb8eaa9a2bfd2b4008d9296c550769796007d5420d32123d4d7,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_movie_recommendation,0.0,"acc_norm,none",acc_norm,0.684,69.24134139637164,0.029462657598578666,250.0,true,latest_parseable,True
de2b5f343e60411bb696bcfb5854e1ccc0e77c1dd664e6f94937c35402784ff3,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_navigate,0.0,"acc_norm,none",acc_norm,0.48,19.516217702034087,0.031660853408495185,250.0,true,latest_parseable,True
a45fd823cbcf1f7281fa0769005c2516c3f43bd955237c0242727705d89f632c,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_object_counting,0.0,"acc_norm,none",acc_norm,0.488,87.98790544255085,0.03167708558254709,250.0,true,latest_parseable,True
75b9a109b8266a1b4fef1843515787e8e12ac0a230b4800279c3772a2170deae,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_penguins_in_a_table,0.0,"acc_norm,none",acc_norm,0.6095890410958904,84.0571742715778,0.04051310916589183,146.0,true,latest_parseable,True
1538bc6c21489487f7d417b56503b8633a565b28ea30823022bcfa8e1635799a,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_reasoning_about_colored_objects,0.0,"acc_norm,none",acc_norm,0.776,89.14238592633315,0.026421361687347905,250.0,true,latest_parseable,True
2d5006d8d10fbebce3c99cc4c9e18de60d4c9c052eba06177af43b0df2f9ce7b,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_ruin_names,0.0,"acc_norm,none",acc_norm,0.816,87.57559098405717,0.02455581299422256,250.0,true,latest_parseable,True
b17a6293dd65f5223c20bdadaca4a5eed9e81d1b402efb6648f64c1053ce7fd4,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_salient_translation_error_detection,0.0,"acc_norm,none",acc_norm,0.576,81.11599780098956,0.03131803437491614,250.0,true,latest_parseable,True
141de19749efa176ef08d0786b42e46384a52b904921dcfb250245fb00d1be42,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_snarks,0.0,"acc_norm,none",acc_norm,0.8146067415730337,95.49202858713579,0.0292101868846301,178.0,true,latest_parseable,True
f41d38b3b335135f40e208b6c5dcbde47a3dd8d2cf0984f8897ac5999cf1c336,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_sports_understanding,0.0,"acc_norm,none",acc_norm,0.736,55.9648158328752,0.027934518957690908,250.0,true,latest_parseable,True
099bbbd3bc394f15cbed0664a36a09dd1888a5b323df76fb3c509009dabd0cc8,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_temporal_sequences,0.0,"acc_norm,none",acc_norm,0.816,85.26663001649258,0.024555812994222558,250.0,true,latest_parseable,True
0d2dca7c983d080a33624b289c0f73cfbbfc5d9f093e6892f7dad95eda81b6a4,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.0,"acc_norm,none",acc_norm,0.236,76.93787795492028,0.026909337594953845,250.0,true,latest_parseable,True
9af94c08b237aa1dc8d9901cbb6862493769c59a62715f6195bd4e53fa148949,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.0,"acc_norm,none",acc_norm,0.224,79.90654205607477,0.02642136168734791,250.0,true,latest_parseable,True
12e2ef9ebd37cf96600ddfac38385d5f28a767b465d6022a4b7ef468f2d8edb7,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.0,"acc_norm,none",acc_norm,0.324,41.61627267729522,0.029658294924545574,250.0,true,latest_parseable,True
bdc92c09d14f6cddf0aca92f97d2f2467d9fdcc7026e77c40cc692efe55c4d3f,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,BBH,leaderboard_bbh_web_of_lies,0.0,"acc_norm,none",acc_norm,0.488,28.147333699835077,0.03167708558254709,250.0,true,latest_parseable,True
d4c27dae6fc67cc5449a0cd9c136026bda13dacee62d68cd893e1db162d143a5,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,GPQA,leaderboard_gpqa_diamond,1.0,"acc_norm,none",acc_norm,0.3282828282828283,73.58126721763085,0.03345678422756777,198.0,true,latest_parseable,True
a09f19c7845c4cfad154d6cf3ff68ceb1ecc212a6bb915b8060a480074d9ff04,Azure99/blossom-v5.1-34b,Azure99_blossom-v5.1-34b,GPQA,leaderboard_gpqa_extended,1.0,"acc_norm,none",acc_norm,0.304029304029304,65.53719008264463,0.01970402493790772,546.0,true,latest_parseable,True
