dataset,source_domain,sample_id,q_operational,q_version
a2,arxiv,BkiUes44uzkg4EbSmms4,0.395796260661756,Q1-q_huber-v1
a2,arxiv,BkiUa7zxK1ThhBMLeMhL,0.614489426352735,Q1-q_huber-v1
a2,arxiv,BkiUcGfxK6nrxqmoyYZg,0.587722389698149,Q1-q_huber-v1
a2,arxiv,BkiUfJo5qhDCTJN_B28P,0.604927883480942,Q1-q_huber-v1
a2,arxiv,BkiUfVk25V5jXvdT2-TT,0.563038210610808,Q1-q_huber-v1
a2,arxiv,BkiUc984uBhi3S2lRcXC,0.543863654557539,Q1-q_huber-v1
a2,arxiv,BkiUc_TxaKgTw5qkDkpz,0.557176953136574,Q1-q_huber-v1
a2,arxiv,BkiUdAg5qoTApGm2f0vN,0.490045072324337,Q1-q_huber-v1
a2,arxiv,BkiUdlE5qoYA1LW_XmyC,0.532384650746208,Q1-q_huber-v1
a2,arxiv,BkiUdgI5jDKDyJzsKDzg,0.572174424873308,Q1-q_huber-v1
a2,arxiv,BkiUdjM5qsMAIzZBdYct,0.510747286028971,Q1-q_huber-v1
a2,arxiv,BkiUe7s5qhDCHrMKICJY,0.539427751544897,Q1-q_huber-v1
a2,arxiv,BkiUeqfxK6nrxjHzC5RU,0.566820171587503,Q1-q_huber-v1
a2,arxiv,BkiUe8rxK0-nUKDhrq_1,0.642872371824916,Q1-q_huber-v1
a2,arxiv,BkiUbB425YjgKKTXWpvu,0.528826844527616,Q1-q_huber-v1
a2,arxiv,BkiUbOTxaJiQnuolFSuL,0.597712903419007,Q1-q_huber-v1
a2,arxiv,BkiUcY7xK03BfL1dUuDj,0.546834323883237,Q1-q_huber-v1
a2,arxiv,BkiUdj44eIfiUYvU0-cY,0.58754012487181,Q1-q_huber-v1
a2,arxiv,BkiUgJY5qhDC0uAdXpn6,0.609009730238474,Q1-q_huber-v1
a2,arxiv,BkiUdQA4eIZijj9JO4LH,0.548266139627122,Q1-q_huber-v1
a2,arxiv,BkiUdgU5qhLA23QkpuaE,0.600322855979806,Q1-q_huber-v1
a2,arxiv,BkiUc0M4eIXho9hDIj1k,0.622580704470986,Q1-q_huber-v1
a2,arxiv,BkiUdjA5qoTAsvxNqX0B,0.499474985740745,Q1-q_huber-v1
a2,arxiv,BkiUau3xK0zjCrsN9enb,0.542321640149888,Q1-q_huber-v1
a2,arxiv,BkiUeF04dbghZzegCqbx,0.524865641623153,Q1-q_huber-v1
a2,arxiv,BkiUee7xK3YB9m3uxPgS,0.604011697211737,Q1-q_huber-v1
a2,arxiv,BkiUdic4uzqh_OyQcjgt,0.583550937633396,Q1-q_huber-v1
a2,arxiv,BkiUbM_xK7Dgs_aSS5kK,0.606268701711953,Q1-q_huber-v1
a2,arxiv,BkiUet3xK7FjYHGH1bNt,0.554621932070626,Q1-q_huber-v1
a2,arxiv,BkiUfmQ241xiQODM-hJO,0.631135420783474,Q1-q_huber-v1
a2,arxiv,BkiUf0LxK6-gDyrT_5jh,0.595122543751677,Q1-q_huber-v1
a2,arxiv,BkiUaUDxK1yAgYaMzvZG,0.477271944515143,Q1-q_huber-v1
a2,arxiv,BkiUc23xK7IDA31U05ET,0.656404202312421,Q1-q_huber-v1
a2,arxiv,BkiUdsw4eIXhzes6ouW-,0.53309656423591,Q1-q_huber-v1
a2,arxiv,BkiUb0c25V5hcGj04o58,0.579491824727084,Q1-q_huber-v1
a2,arxiv,BkiUbc04ubnjosH9GbWS,0.643437593545888,Q1-q_huber-v1
a2,arxiv,BkiUdcI5qsBC6bS3PhFp,0.597126998934352,Q1-q_huber-v1
a2,arxiv,BkiUbH85qoaAwj4XMsTM,0.399424280505697,Q1-q_huber-v1
a2,arxiv,BkiUd3jxK03BfHDu4s60,0.582787035357375,Q1-q_huber-v1
a2,arxiv,BkiUbqbxK0wg09FXUS3O,0.556725596931861,Q1-q_huber-v1
a2,arxiv,BkiUdKE5ixsDMQX0hsW4,0.583968270949081,Q1-q_huber-v1
a2,arxiv,BkiUaATxK0-nUGYe3KAF,0.601928806666455,Q1-q_huber-v1
a2,arxiv,BkiUbonxK7ICUyBuzQn8,0.588877791458449,Q1-q_huber-v1
a2,arxiv,BkiUdGE5qhLBAgyety0M,0.61549588123505,Q1-q_huber-v1
a2,arxiv,BkiUdSk5qWTD6faZ21LK,0.564479811186311,Q1-q_huber-v1
a2,arxiv,BkiUeJo4ubnhDUDYxoNV,0.540059146542058,Q1-q_huber-v1
a2,arxiv,BkiUd5k5qsBDH-wqo3r_,0.57686601426254,Q1-q_huber-v1
a2,arxiv,BkiUbEE5qoTDtpFhrAuM,0.567101097652694,Q1-q_huber-v1
a2,arxiv,BkiUei7xK6nrxpQc2gv-,0.520426148512628,Q1-q_huber-v1
a2,arxiv,BkiUdWA5qoYAuNZAccR_,0.568822440127201,Q1-q_huber-v1
a2,arxiv,BkiUeqnxK6EuM_UbsI_y,0.596072962729719,Q1-q_huber-v1
a2,arxiv,BkiUapvxK19JmhArBC9c,0.532974301366318,Q1-q_huber-v1
a2,arxiv,BkiUdQo4eIZjofWfIaYV,0.560868494175187,Q1-q_huber-v1
a2,arxiv,BkiUdlfxK6Ot9WA5h4uA,0.609056915484453,Q1-q_huber-v1
a2,arxiv,BkiUfGXxK7ICUyBu1MBp,0.562700136436623,Q1-q_huber-v1
a2,arxiv,BkiUdSk4eIZjyr7du8Py,0.519862989219748,Q1-q_huber-v1
a2,arxiv,BkiUdgU241xiErqyYLqm,0.585509414867397,Q1-q_huber-v1
a2,arxiv,BkiUeETxaKgS2KyudbBc,0.616951168655854,Q1-q_huber-v1
a2,arxiv,BkiUd444uzlgqKp8zS8P,0.52572818808156,Q1-q_huber-v1
a2,arxiv,BkiUdvo4uzlh5XI9oFBX,0.553053625455538,Q1-q_huber-v1
a2,arxiv,BkiUdKjxK6wB9lIs822S,0.576512097008935,Q1-q_huber-v1
a2,arxiv,BkiUc8A5ixsDMB_MisbM,0.599143895768121,Q1-q_huber-v1
a2,arxiv,BkiUdr85qYVBihbKCw1L,0.609319837318511,Q1-q_huber-v1
a2,arxiv,BkiUcIE5qsNCPe9kIMz-,0.519978029809137,Q1-q_huber-v1
a2,arxiv,BkiUdFs5qhDBXNiGmNBl,0.590981915166212,Q1-q_huber-v1
a2,arxiv,BkiUel3xK0-nUKDhrbIm,0.494495398440309,Q1-q_huber-v1
a2,arxiv,BkiUcJfxK1UJ-rRH_VQU,0.439921013441003,Q1-q_huber-v1
a2,arxiv,BkiUdCg4eIXhxFYKUgYm,0.538004280104515,Q1-q_huber-v1
a2,arxiv,BkiUdWDxaKgTskq9X4sp,0.58984200672594,Q1-q_huber-v1
a2,arxiv,BkiUda85qdmC8Q-W7Sz-,0.492968456709827,Q1-q_huber-v1
a2,arxiv,BkiUbYg25YjgKJqWJPzQ,0.59040054341329,Q1-q_huber-v1
a2,arxiv,BkiUdcc241xg-KyhkJeB,0.490401528578166,Q1-q_huber-v1
a2,arxiv,BkiUbhLxK03BfL1dT51C,0.387095084091113,Q1-q_huber-v1
a2,arxiv,BkiUbtQ4uzlgp_BI0_So,0.572022725415883,Q1-q_huber-v1
a2,arxiv,BkiUd905qoTBFq8c9abB,0.574646900160131,Q1-q_huber-v1
a2,arxiv,BkiUbSDxK7Ehm4qsy0lp,0.466394985155466,Q1-q_huber-v1
a2,arxiv,BkiUbGk5qWTD6heGqTNZ,0.571532199843558,Q1-q_huber-v1
a2,arxiv,BkiUc0M5qYVBND0w3qz_,0.619449018204685,Q1-q_huber-v1
a2,arxiv,BkiUa77xK7DgtAWeygic,0.515408236482314,Q1-q_huber-v1
a2,arxiv,BkiUbT3xaL3SuhOol5Is,0.514791315978497,Q1-q_huber-v1
a2,arxiv,BkiUbQA4uzki01MTGvne,0.485140593269991,Q1-q_huber-v1
a2,arxiv,BkiUduA25V5is4Ho6c0t,0.511001691311987,Q1-q_huber-v1
a2,arxiv,BkiUdKHxaKgTu3N3syzx,0.587240061373651,Q1-q_huber-v1
a2,arxiv,BkiUdH45qYVBP38sX1yv,0.55583224950424,Q1-q_huber-v1
a2,arxiv,BkiUfJ_xK3YB9m4AAo0x,0.481409194520692,Q1-q_huber-v1
a2,arxiv,BkiUetbxK1yAgXBVGKfI,0.60869814782996,Q1-q_huber-v1
a2,arxiv,BkiUdATxK1fBGwCLMcHL,0.591487576748085,Q1-q_huber-v1
a2,arxiv,BkiUfBLxK6-gD0SrfDwh,0.589160922556095,Q1-q_huber-v1
a2,arxiv,BkiUeFc4c3aisE1SRNk1,0.567095288335411,Q1-q_huber-v1
a2,arxiv,BkiUev7xK3YB9i3RMuCI,0.577192425131619,Q1-q_huber-v1
a2,arxiv,BkiUdxE5qsNCPep76mB2,0.615479763583712,Q1-q_huber-v1
a2,arxiv,BkiUdSnxK7FjYHGH0E8x,0.522676479495784,Q1-q_huber-v1
a2,arxiv,BkiUdS45qsMAIw7A6N4y,0.590908959356058,Q1-q_huber-v1
a2,arxiv,BkiUceTxK7FjYAb_6Usu,0.558284943216735,Q1-q_huber-v1
a2,arxiv,BkiUbLE5qX_AY17CltbT,0.576307684286133,Q1-q_huber-v1
a2,arxiv,BkiUbfs5qU2Ap07nS2MN,0.461253252555652,Q1-q_huber-v1
a2,arxiv,BkiUdsY5qoTAqrHwbAAj,0.626450733531192,Q1-q_huber-v1
a2,arxiv,BkiUc8zxK6-gDyrT9ETs,0.55143727655105,Q1-q_huber-v1
a2,arxiv,BkiUdZk5qsFAfznZbufB,0.597620117919069,Q1-q_huber-v1
a2,arxiv,BkiUdl85qhDBeSTLE7dj,0.61840205403657,Q1-q_huber-v1
a2,arxiv,BkiUdH025V5ipNhMBx9I,0.451540145400417,Q1-q_huber-v1
a2,arxiv,BkiUbTU4uzqh_Fxek31m,0.591075102185252,Q1-q_huber-v1
a2,arxiv,BkiUezbxK7Tt6AlxFVQZ,0.528156107367456,Q1-q_huber-v1
a2,arxiv,BkiUdJ44dbgg-EpAJExB,0.534834726754864,Q1-q_huber-v1
a2,arxiv,BkiUbiA5qsNCPdNDGo-y,0.573679117162166,Q1-q_huber-v1
a2,arxiv,BkiUdQrxaKgTuVvaE7j2,0.599198587801075,Q1-q_huber-v1
a2,arxiv,BkiUa5PxK6nrxrSHdSWV,0.592137853040624,Q1-q_huber-v1
a2,arxiv,BkiUf07xK7IDBOV4tc5O,0.572119728395544,Q1-q_huber-v1
a2,arxiv,BkiUdXY4ubng0WcZyb6S,0.562534592718714,Q1-q_huber-v1
a2,arxiv,BkiUayPxK1ThhAqzUXVB,0.628476976406501,Q1-q_huber-v1
a2,arxiv,BkiUfQY5qhLBgou5w5pF,0.565189957361317,Q1-q_huber-v1
a2,arxiv,BkiUfAbxK7IAEfdTTLrB,0.555366270484106,Q1-q_huber-v1
a2,arxiv,BkiUbF_xK7FjYCv2Py2D,0.534571634736315,Q1-q_huber-v1
a2,arxiv,BkiUgKbxK1yAgXBVHp3G,0.526250224201855,Q1-q_huber-v1
a2,arxiv,BkiUbfnxK6wB9jjDeeAo,0.62089001115366,Q1-q_huber-v1
a2,arxiv,BkiUb_rxK0zjCxN_sEsu,0.502997585979918,Q1-q_huber-v1
a2,arxiv,BkiUaoi6NNjgBvv4Mbrm,0.590330103926549,Q1-q_huber-v1
a2,arxiv,BkiUeM_xK3YB9i3RMGjH,0.496424243575868,Q1-q_huber-v1
a2,arxiv,BkiUbcg5qrqCygvbO-JA,0.605553485590603,Q1-q_huber-v1
a2,arxiv,BkiUd6s4uBhhxIH74NSH,0.597888572969827,Q1-q_huber-v1
a2,arxiv,BkiUdss4ubnjopQia54k,0.478501645617309,Q1-q_huber-v1
a2,arxiv,BkiUdes5qYVBh4z4tuPp,0.59833777576843,Q1-q_huber-v1
a2,arxiv,BkiUbCg5qrqCyi1yEmcZ,0.481332808136225,Q1-q_huber-v1
a2,arxiv,BkiUfLvxK3YB9ohkO5kZ,0.597915617355413,Q1-q_huber-v1
a2,arxiv,BkiUdPjxaKgTvXx0638L,0.592766346861195,Q1-q_huber-v1
a2,arxiv,BkiUdwfxaKgQIQzdyhAV,0.570838126477211,Q1-q_huber-v1
a2,arxiv,BkiUdUA4uzlh5qyYgK0i,0.577176284663311,Q1-q_huber-v1
a2,arxiv,BkiUfUw5qhLBqPGg5gFt,0.548995272889462,Q1-q_huber-v1
a2,arxiv,BkiUdeE5qX_BxlWi8Cad,0.568323548781153,Q1-q_huber-v1
a2,arxiv,BkiUbDvxK0wg05VB5QNi,0.603020217001349,Q1-q_huber-v1
a2,arxiv,BkiUdW45qdmDCTsM6L5q,0.640180152030903,Q1-q_huber-v1
a2,arxiv,BkiUdFQ5qdmDEvUswa1s,0.591278007004318,Q1-q_huber-v1
a2,arxiv,BkiUc2fxK6mkyCfOBz3n,0.566062872864054,Q1-q_huber-v1
a2,arxiv,BkiUdcU4uBhhxQOlntgf,0.565726903610356,Q1-q_huber-v1
a2,arxiv,BkiUdlM5qX_BiivKLBb9,0.61199571121824,Q1-q_huber-v1
a2,arxiv,BkiUdsM5qdmDD94KRa6e,0.537867781459104,Q1-q_huber-v1
a2,arxiv,BkiUbRw5qsMAIoJibIcO,0.545492236890668,Q1-q_huber-v1
a2,arxiv,BkiUdhw5qX_BrrvEBZkf,0.480448619663798,Q1-q_huber-v1
a2,arxiv,BkiUcBbxK7kjXIK5qduL,0.545430725179655,Q1-q_huber-v1
a2,arxiv,BkiUe_g5qhDCOpZYLyo9,0.534525094318292,Q1-q_huber-v1
a2,arxiv,BkiUdTY4eIZjwV-u5rSi,0.498889850001072,Q1-q_huber-v1
a2,arxiv,BkiUd7fxK5YsWV5L4KVf,0.465119714717924,Q1-q_huber-v1
a2,arxiv,BkiUdZE4dbghWo_lIPG7,0.52348259652633,Q1-q_huber-v1
a2,arxiv,BkiUesnxK19JmhArE3o4,0.59392704684703,Q1-q_huber-v1
a2,arxiv,BkiUeK85qYVBjcNb2mbL,0.524084985633808,Q1-q_huber-v1
a2,arxiv,BkiUeyo5qhLBkuIjTBy4,0.565569907638382,Q1-q_huber-v1
a2,arxiv,BkiUd3A4eIOjR_CK1gNc,0.565248987318471,Q1-q_huber-v1
a2,arxiv,BkiUdeXxK7kjXLSrFqYG,0.517494920814665,Q1-q_huber-v1
a2,arxiv,BkiUdhU4dbghePBCnKsU,0.553878126459926,Q1-q_huber-v1
a2,arxiv,BkiUdpY5qsFAfznZb8bN,0.471120886783046,Q1-q_huber-v1
a2,arxiv,BkiUfwDxK6wB9lIs_XTQ,0.648340540160378,Q1-q_huber-v1
a2,arxiv,BkiUbCc25V5hRtaNjhg6,0.5395883702662,Q1-q_huber-v1
a2,arxiv,BkiUfbY25V5jXvdT3FJr,0.534886095545863,Q1-q_huber-v1
a2,arxiv,BkiUdjHxK4tBVhat4Rce,0.489566067409774,Q1-q_huber-v1
a2,arxiv,BkiUgI7xK4tBVhat61Fq,0.565416549698762,Q1-q_huber-v1
a2,arxiv,BkiUbO85qsBB3Jex15nr,0.609480887483143,Q1-q_huber-v1
a2,arxiv,BkiUd9M5qsFAfyQRadv1,0.542055982399143,Q1-q_huber-v1
a2,arxiv,BkiUdLI5qoYDgcJKZSeZ,0.62147076214521,Q1-q_huber-v1
a2,arxiv,BkiUb_fxaL3SuiVmhLzA,0.616843920950538,Q1-q_huber-v1
a2,arxiv,BkiUfgM25V5jU0uocvZ4,0.430764560608919,Q1-q_huber-v1
a2,arxiv,BkiUd405qhDBcOf_c8lu,0.623696175145538,Q1-q_huber-v1
a2,arxiv,BkiUdZs4dbghYS8bAZ3n,0.536907733543993,Q1-q_huber-v1
a2,arxiv,BkiUfXQ25V5jP7YhG_y8,0.508840981410435,Q1-q_huber-v1
a2,arxiv,BkiUbVg5qsNCPcsBuUWt,0.554626001488314,Q1-q_huber-v1
a2,arxiv,BkiUbFE5jDKDyFga_oLb,0.579045242535466,Q1-q_huber-v1
a2,arxiv,BkiUd1g5qX_BrrvEBuhn,0.594361671623355,Q1-q_huber-v1
a2,arxiv,BkiUcJDxK4sA-5fmwK2a,0.596313381026997,Q1-q_huber-v1
a2,arxiv,BkiUbdo5i7PA9OgJDXQk,0.524193481518731,Q1-q_huber-v1
a2,arxiv,BkiUdW44uzki0qvyND42,0.615985015943698,Q1-q_huber-v1
a2,arxiv,BkiUcYzxK1yAgWt79iUI,0.554681459013276,Q1-q_huber-v1
a2,arxiv,BkiUbA3xK7Dgs_cY349F,0.588384790090904,Q1-q_huber-v1
a2,arxiv,BkiUeIA4eIOjRt7BLVPP,0.567229586773179,Q1-q_huber-v1
a2,arxiv,BkiUcEnxaJJQnKM6tJbS,0.578519555468459,Q1-q_huber-v1
a2,arxiv,BkiUdkI5qsMAI4VBUAM5,0.515254390494066,Q1-q_huber-v1
a2,arxiv,BkiUfOc5qhDCisszkI_H,0.602180707991115,Q1-q_huber-v1
a2,arxiv,BkiUfMzxK0zjCxh75MPG,0.484423040410499,Q1-q_huber-v1
a2,arxiv,BkiUdV04uBhjDhBB1n0l,0.538784524387493,Q1-q_huber-v1
a2,arxiv,BkiUdtvxaJJQnK0WJS2y,0.535853492281865,Q1-q_huber-v1
a2,arxiv,BkiUdIY5qX_AY1ZPJMib,0.628122421084113,Q1-q_huber-v1
a2,arxiv,BkiUf7LxK6wB9mpb4umg,0.500835033325801,Q1-q_huber-v1
a2,arxiv,BkiUbUjxK2li-F6JxCxE,0.585572586741977,Q1-q_huber-v1
a2,arxiv,BkiUa3LxK5YsWV5L11pV,0.576715130650873,Q1-q_huber-v1
a2,arxiv,BkiUaWzxK0zjCobCLycy,0.614332274895675,Q1-q_huber-v1
a2,arxiv,BkiUffbxaKgQW0DXr7Co,0.476012402815618,Q1-q_huber-v1
a2,arxiv,BkiUdfU4dbjiU7z3ZhCg,0.669224714237062,Q1-q_huber-v1
a2,arxiv,BkiUbaI4eIZijRi2MVH_,0.591561269010301,Q1-q_huber-v1
a2,arxiv,BkiUeGvxK7IDBrtwRYNi,0.61839451754698,Q1-q_huber-v1
a2,arxiv,BkiUdhI5qsMAI6JFtaAw,0.625059898606759,Q1-q_huber-v1
a2,arxiv,BkiUcsPxK1ThhAcYj9W9,0.561083511229549,Q1-q_huber-v1
a2,arxiv,BkiUdgc4ubnhDOA8r0PX,0.550601521978818,Q1-q_huber-v1
a2,arxiv,BkiUcG3xK7kjXMEc8Awq,0.586367991341975,Q1-q_huber-v1
a2,arxiv,BkiUddw25V5hcGj05d3U,0.589948899910413,Q1-q_huber-v1
a2,arxiv,BkiUdxQ5qYVBV2nwbmrR,0.514301524072119,Q1-q_huber-v1
a2,arxiv,BkiUe7425V5jJ1pbby-k,0.595258567718107,Q1-q_huber-v1
a2,arxiv,BkiUdz45qsBB3KByYIF6,0.632418285095889,Q1-q_huber-v1
a2,arxiv,BkiUdmfxK7ICUuXelA3i,0.625381835559123,Q1-q_huber-v1
a2,arxiv,BkiUdm44uBhi_K2XLuja,0.553068475437582,Q1-q_huber-v1
a2,arxiv,BkiUdHY241xiErqyXxGn,0.602883364609218,Q1-q_huber-v1
a2,arxiv,BkiUeCo4eIOjR8Kl4iZf,0.636773701156676,Q1-q_huber-v1
a2,arxiv,BkiUdxQ4eIZjsHxU_SO-,0.589403782678447,Q1-q_huber-v1
a2,arxiv,BkiUdF45qoYAygk2gEIl,0.495642887548508,Q1-q_huber-v1
a2,arxiv,BkiUd2M5qYVBjbaaV3bh,0.547531841531972,Q1-q_huber-v1
a2,arxiv,BkiUap7xK2li-DeXxyZE,0.59761071641161,Q1-q_huber-v1
a2,arxiv,BkiUews5qWTA6f4qEr1j,0.562606305058205,Q1-q_huber-v1
a2,arxiv,BkiUauA25V5hc_OxvqbX,0.563891511012462,Q1-q_huber-v1
a2,arxiv,BkiUcQO6NNjgB1scXgNb,0.507238942786413,Q1-q_huber-v1
a2,arxiv,BkiUbls5ixsDL_dM-9th,0.598143915115903,Q1-q_huber-v1
a2,arxiv,BkiUdSbxK7Ehm4VQvc6r,0.515218708243372,Q1-q_huber-v1
a2,arxiv,BkiUe5LxK0iCl2n2AYSt,0.526658675092461,Q1-q_huber-v1
a2,arxiv,BkiUdpA4eILhQCVbem7D,0.600247303279451,Q1-q_huber-v1
a2,arxiv,BkiUbmrxK1Thg98UeeYd,0.472352333940654,Q1-q_huber-v1
a2,arxiv,BkiUd7A4uBhi-IyHEQfH,0.605042279266806,Q1-q_huber-v1
a2,arxiv,BkiUdUc4eIZjyngndvmP,0.504968323171331,Q1-q_huber-v1
a2,arxiv,BkiUdzXxK7IDBOV4srEh,0.640287536469446,Q1-q_huber-v1
a2,arxiv,BkiUbgPxK6Ot9UjD_vIW,0.43433943333042,Q1-q_huber-v1
a2,arxiv,BkiUcvQ5qsBC5C3p7BCx,0.557307468952741,Q1-q_huber-v1
a2,arxiv,BkiUd2U5qWTBLnE2DmN5,0.57026494480329,Q1-q_huber-v1
a2,arxiv,BkiUfbg25V5jZBMj-y50,0.547867216935709,Q1-q_huber-v1
a2,arxiv,BkiUd0jxaKgQJFc-jF-V,0.558951345698654,Q1-q_huber-v1
a2,arxiv,BkiUdQU4uBhhxMInUcFz,0.571985633223909,Q1-q_huber-v1
a2,arxiv,BkiUd444dbghWHCOHuNC,0.620838978551719,Q1-q_huber-v1
a2,arxiv,BkiUcJXxK1Thg98Ue8yz,0.626808065763571,Q1-q_huber-v1
a2,arxiv,BkiUcUzxK6Ot9UjEAfa1,0.512264450041004,Q1-q_huber-v1
a2,arxiv,BkiUbG825V5hd-428dh8,0.551085571549551,Q1-q_huber-v1
a2,arxiv,BkiUfQQ25V5jU0EvJAU0,0.360761930313176,Q1-q_huber-v1
a2,arxiv,BkiUdrHxaL3SujRqKkgM,0.589082752179662,Q1-q_huber-v1
a2,arxiv,BkiUaYbxK7FjYAb_4XwX,0.645036869211436,Q1-q_huber-v1
a2,arxiv,BkiUbL85qsNCPXodjECQ,0.600890808231698,Q1-q_huber-v1
a2,arxiv,BkiUfjk5qhDCiRj_E-Dv,0.479415569520734,Q1-q_huber-v1
a2,arxiv,BkiUe9LxK4sA-9F9mHR-,0.421790550925175,Q1-q_huber-v1
a2,arxiv,BkiUa_Y5qhLAB70I2jDU,0.608620911308334,Q1-q_huber-v1
a2,arxiv,BkiUbPQ4ubnjosH9GM1T,0.504055308602288,Q1-q_huber-v1
a2,arxiv,BkiUaQPxK0fkXPSOnZQo,0.593821216429193,Q1-q_huber-v1
a2,arxiv,BkiUb97xK1UJ-rRH_JT4,0.574418385620918,Q1-q_huber-v1
a2,arxiv,BkiUeIXxK7IDOE3osfVR,0.513438995354607,Q1-q_huber-v1
a2,arxiv,BkiUbW04c3aisL9VuB-m,0.59184536234792,Q1-q_huber-v1
a2,arxiv,BkiUbns4ukPiEKkD61Qb,0.46973021613862,Q1-q_huber-v1
a2,arxiv,BkiUbDc5qhDACqRGQw_-,0.597950863855187,Q1-q_huber-v1
a2,arxiv,BkiUb3PxK7ICUn2IYyUd,0.558574216159593,Q1-q_huber-v1
a2,arxiv,BkiUcDrxK6wB9dbuSqQv,0.615150284724285,Q1-q_huber-v1
a2,arxiv,BkiUeCPxK0-nUKDhrF5z,0.575976671577438,Q1-q_huber-v1
a2,arxiv,BkiUfZ825V5jRCMJtnaL,0.560777021978376,Q1-q_huber-v1
a2,arxiv,BkiUdrDxK5YsWPOogFi1,0.556710728993876,Q1-q_huber-v1
a2,arxiv,BkiUdX85qWTBIJYAshz8,0.552276545273267,Q1-q_huber-v1
a2,arxiv,BkiUePs4eIOjRxkyjUQV,0.559305462813393,Q1-q_huber-v1
a2,arxiv,BkiUbAk5qhLAB6ENurHH,0.475778989367777,Q1-q_huber-v1
a2,arxiv,BkiUdKo5qoYAm1d-C70R,0.58579801809868,Q1-q_huber-v1
a2,arxiv,BkiUdjg4eIOjR4Mj-B3p,0.565443051594753,Q1-q_huber-v1
a2,arxiv,BkiUfNQ5qhLBuVPowPEn,0.573335823776153,Q1-q_huber-v1
a2,arxiv,BkiUa_k4ubnjoqgDUdzd,0.495940381238734,Q1-q_huber-v1
a2,arxiv,BkiUd-05qWTD6ix2j1g1,0.605416734061036,Q1-q_huber-v1
a2,arxiv,BkiUd9TxK7kjXLSrGG7e,0.618896636409213,Q1-q_huber-v1
a2,arxiv,BkiUd2k5qU2Ap6C-Cmwj,0.576345317881531,Q1-q_huber-v1
a2,arxiv,BkiUdP84ukPiEYUYc1lz,0.560340929372751,Q1-q_huber-v1
a2,arxiv,BkiUdUM5qoTBAjokpj6W,0.546950209995549,Q1-q_huber-v1
a2,arxiv,BkiUbPQ5qsNCPeN2EktH,0.537059709415038,Q1-q_huber-v1
a2,arxiv,BkiUgtXxK7IAEwOJKZvB,0.572106357307705,Q1-q_huber-v1
a2,arxiv,BkiUaR3xK1UJ-rWoHFVs,0.569512416966345,Q1-q_huber-v1
a2,arxiv,BkiUcrbxK6-gDw5Aur6K,0.55153895205323,Q1-q_huber-v1
a2,arxiv,BkiUdiE4eIOjRvCHtAUV,0.609813182341616,Q1-q_huber-v1
a2,arxiv,BkiUaPjxK1fBGwCLJ2h7,0.530397678594371,Q1-q_huber-v1
a2,arxiv,BkiUd7zxK6wB9mpb2uya,0.591566252150775,Q1-q_huber-v1
a2,arxiv,BkiUgMvxK02iP5rWMbCF,0.6209578852796,Q1-q_huber-v1
a2,arxiv,BkiUdWzxK1yAgYaM2jZC,0.557930902129216,Q1-q_huber-v1
a2,arxiv,BkiUd1rxK4tBVhvvsxZS,0.57639270109795,Q1-q_huber-v1
a2,arxiv,BkiUe2vxK7kjXMEc-q7t,0.532733573684867,Q1-q_huber-v1
a2,arxiv,BkiUdZU5qhLA9mqw1NF8,0.615386472408195,Q1-q_huber-v1
a2,arxiv,BkiUd6s5qhLBUEdDcscG,0.556984288127859,Q1-q_huber-v1
a2,arxiv,BkiUdqk4eIOjRpquNZGl,0.586865379754633,Q1-q_huber-v1
a2,arxiv,BkiUdIk5qsBC4wbX-e9t,0.528938819324493,Q1-q_huber-v1
a2,arxiv,BkiUaUc25V5hRtaNi40q,0.467848529574804,Q1-q_huber-v1
a2,arxiv,BkiUbbg4eILhQHHmneKd,0.592054579243873,Q1-q_huber-v1
a2,arxiv,BkiUf63xK7kjXLSrIEHP,0.566917669722523,Q1-q_huber-v1
a2,arxiv,BkiUeA84eIXguwdVFvBX,0.584375081950492,Q1-q_huber-v1
a2,arxiv,BkiUdCI5qsBC8SsdCw1V,0.576351160007031,Q1-q_huber-v1
a2,arxiv,BkiUbgXxK3xgpZzQmwfX,0.552553388433841,Q1-q_huber-v1
a2,arxiv,BkiUdtg5qoTBG_qrq0Ey,0.608954192653437,Q1-q_huber-v1
a2,arxiv,BkiUe-s25V5jPC6s0hXA,0.567125799899921,Q1-q_huber-v1
a2,arxiv,BkiUe7w4uzlh9qpEi0m5,0.606969627130391,Q1-q_huber-v1
a2,arxiv,BkiUbHbxK6-gDyrT7XH7,0.617886276089633,Q1-q_huber-v1
a2,arxiv,BkiUeEc4dbghfPG8YFht,0.580097047978649,Q1-q_huber-v1
a2,arxiv,BkiUebnxK0wg09KOYJiE,0.567900391234472,Q1-q_huber-v1
a2,arxiv,BkiUbPLxK2li-DeXyTCJ,0.548139175984881,Q1-q_huber-v1
a2,arxiv,BkiUcXjxK1yAga6JrI_x,0.557135453282489,Q1-q_huber-v1
a2,arxiv,BkiUbErxK0iCl4YJlxF0,0.583057562651112,Q1-q_huber-v1
a2,arxiv,BkiUdog5qhLBRA7e7uxf,0.554526610789884,Q1-q_huber-v1
a2,arxiv,BkiUenvxK6wB9dbuVHVN,0.617617203037641,Q1-q_huber-v1
a2,arxiv,BkiUeofxK4tBVgEFWZk6,0.558886507613662,Q1-q_huber-v1
a2,arxiv,BkiUbmY5qg5A51h3ZG2B,0.525173223974731,Q1-q_huber-v1
