run_id,scenario,model_label,N_params_B,D_tokens_B,tokens_per_parameter,synthetic_checkpoint,target_loss,published_endpoint_pile_test_xent,frozen_pythia_reference_loss,family_offset,slope_multiplier,ar1_noise,is_terminal_checkpoint,matches_published_anchor,response_protocol,trajectory_status
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.137180751,5.317255509,63,2.310023753,2.181,3.013981785,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.187049851,5.401779408,64,2.30605703,2.181,3.010015063,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.237711678,5.487646912,65,2.302107779,2.181,3.006065811,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.289178833,5.574879378,66,2.29817592,2.181,3.002133953,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.341464118,5.663498505,67,2.294261379,2.181,2.998219412,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.394580537,5.753526335,68,2.290364078,2.181,2.994322111,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.448541304,5.84498526,69,2.286483942,2.181,2.990441975,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.503359838,5.937898031,70,2.282620896,2.181,2.986578928,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.559049777,6.032287758,71,2.278774863,2.181,2.982732896,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.615624971,6.128177917,72,2.274945769,2.181,2.978903802,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.673099493,6.225592361,73,2.27113354,2.181,2.975091572,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.731487639,6.32455532,74,2.2673381,2.181,2.971296133,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.790803932,6.425091409,75,2.263559377,2.181,2.967517409,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.851063125,6.527225635,76,2.259797296,2.181,2.963755329,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.912280208,6.630983403,77,2.256051784,2.181,2.960009817,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,3.974470406,6.736390519,78,2.252322769,2.181,2.956280802,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.03764919,6.843473203,79,2.248610177,2.181,2.95256821,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.101832273,6.952258089,80,2.244913937,2.181,2.948871969,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.167035619,7.062772236,81,2.241233975,2.181,2.945192008,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.233275449,7.175043133,82,2.237570222,2.181,2.941528254,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.300568236,7.289098706,83,2.233922604,2.181,2.937880637,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.36893072,7.404967322,84,2.230291051,2.181,2.934249084,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.438379905,7.522677804,85,2.226675493,2.181,2.930633526,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.508933064,7.64225943,86,2.223075859,2.181,2.927033892,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.580607746,7.763741943,87,2.219492078,2.181,2.923450111,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.653421781,7.887155561,88,2.215924082,2.181,2.919882114,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.727393278,8.01253098,89,2.2123718,2.181,2.916329832,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.802540637,8.139899386,90,2.208835162,2.181,2.912793195,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.878882551,8.269292459,91,2.205314102,2.181,2.909272134,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,4.956438007,8.400742384,92,2.201808549,2.181,2.905766581,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.035226296,8.534281857,93,2.198318435,2.181,2.902276468,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.115267015,8.669944094,94,2.194843693,2.181,2.898801725,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.196580074,8.807762838,95,2.191384254,2.181,2.895342287,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.279185698,8.94777237,96,2.187940052,2.181,2.891898084,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.363104434,9.090007514,97,2.184511019,2.181,2.888469051,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.448357154,9.23450365,98,2.181097088,2.181,2.885055121,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.534965064,9.381296719,99,2.177698193,2.181,2.881656226,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.622949707,9.530423232,100,2.174314268,2.181,2.878272301,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.712332967,9.681920283,101,2.170945247,2.181,2.874903279,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.803137077,9.835825554,102,2.167591063,2.181,2.871549096,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.895384623,9.992177326,103,2.164251652,2.181,2.868209685,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,5.989098549,10.15101449,104,2.160926949,2.181,2.864884982,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,6.084302167,10.31237655,105,2.157616889,2.181,2.861574922,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,6.181019155,10.47630365,106,2.154321407,2.181,2.85827944,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,6.279273572,10.64283656,107,2.15104044,2.181,2.854998472,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,6.379089855,10.8120167,108,2.147773922,2.181,2.851731955,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,6.480492834,10.98388616,109,2.144521792,2.181,2.848479824,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,6.583507729,11.15848768,110,2.141283984,2.181,2.845242017,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,6.688160165,11.33586469,111,2.138060437,2.181,2.84201847,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,6.794476172,11.51606131,112,2.134851087,2.181,2.83880912,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,6.902482194,11.69912236,113,2.131655872,2.181,2.835613905,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,7.012205096,11.88509338,114,2.128474729,2.181,2.832432762,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,7.12367217,12.07402063,115,2.125307597,2.181,2.82926563,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,7.236911142,12.26595109,116,2.122154414,2.181,2.826112447,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,7.351950177,12.4609325,117,2.119015119,2.181,2.822973151,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,7.46881789,12.65901337,118,2.11588965,2.181,2.819847682,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,7.587543351,12.86024297,119,2.112777946,2.181,2.816735978,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,7.708156089,13.06467134,120,2.109679947,2.181,2.813637979,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,7.830686105,13.27234933,121,2.106595592,2.181,2.810553625,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,7.955163877,13.48332861,122,2.103524822,2.181,2.807482854,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,8.081620367,13.69766164,123,2.100467576,2.181,2.804425608,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,8.210087028,13.91540174,124,2.097423795,2.181,2.801381827,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,8.340595815,14.13660308,125,2.09439342,2.181,2.798351452,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,8.473179189,14.36132066,126,2.091376391,2.181,2.795334423,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,8.607870128,14.58961039,127,2.08837265,2.181,2.792330682,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,8.744702135,14.82152904,128,2.085382138,2.181,2.789340171,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,8.883709245,15.05713431,129,2.082404798,2.181,2.78636283,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,9.024926032,15.2964848,130,2.07944057,2.181,2.783398603,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,9.168387623,15.53964004,131,2.076489398,2.181,2.78044743,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,9.314129701,15.78666051,132,2.073551223,2.181,2.777509256,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,9.462188517,16.03760766,133,2.070625989,2.181,2.774584021,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,9.612600899,16.2925439,134,2.067713638,2.181,2.771671671,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,9.765404258,16.55153264,135,2.064814114,2.181,2.768772147,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,9.920636603,16.81463831,136,2.061927361,2.181,2.765885393,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,10.07833655,17.08192635,137,2.059053321,2.181,2.763011354,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,10.23854331,17.35346324,138,2.05619194,2.181,2.760149972,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,10.40129674,17.62931651,139,2.053343161,2.181,2.757301193,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,10.56663733,17.9095548,140,2.050506928,2.181,2.754464961,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,10.7346062,18.1942478,141,2.047683187,2.181,2.75164122,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,10.90524512,18.48346631,142,2.044871883,2.181,2.748829916,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,11.07859655,18.77728229,143,2.04207296,2.181,2.746030993,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,11.2547036,19.07576882,144,2.039286365,2.181,2.743244397,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,11.43361007,19.37900013,145,2.036512042,2.181,2.740470075,-0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,11.61536047,19.68705165,146,2.033749939,2.181,2.737707971,-0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_minus_0p15,family_offset_minus_0p15,590M,0.59,11.8,20,147,2.031,2.181,2.734958033,-0.15,1,0,True,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.18,2,1,2.893529724,2.181,3.297487756,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.198757459,2.031792303,2,2.888314365,2.181,3.292272398,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.217813089,2.064089981,3,2.883121977,2.181,3.287080009,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.23717163,2.096901068,4,2.877952457,2.181,3.281910489,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.256837898,2.130233725,5,2.872805705,2.181,3.276763737,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.276816783,2.164096243,6,2.867681621,2.181,3.271639653,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.297113256,2.198497044,7,2.862580104,2.181,3.266538137,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.317732365,2.233444686,8,2.857501056,2.181,3.261459089,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.338679238,2.268947861,9,2.852444378,2.181,3.25640241,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.359959086,2.3050154,10,2.84740997,2.181,3.251368003,0.15,1,-0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.381577202,2.341656274,11,2.842397735,2.181,3.246355768,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.403538962,2.378879597,12,2.837407576,2.181,3.241365609,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
cerebras_590M__family_offset_plus_0p15,family_offset_plus_0p15,590M,0.59,1.42584983,2.416694627,13,2.832439395,2.181,3.236397427,0.15,1,0,False,False,synthetic path anchored to published Cerebras Pile-test xent; comparability to B1 val_loss unverified,semi-synthetic; not an observed Cerebras training run
