c1_normalized_row_sha256,c1_row_numbers,c2_row_numbers,c1_count,c2_count,one_to_one_full_row_match_with_numeric_tolerance,max_numeric_difference
f7e180939a51acf2a9377804607738937c0f76e87a5f26f71d80a4e95d72189a,[649],[649],1,1,True,3.552713678800501e-15
28e29094d7e16d180db9028e4068e64dab84ebd0c4d47e55f3376d9543c5d91b,[650],[650],1,1,True,8.881784197001252e-16
6444a9eecaf2f636ab905f37fb123b259b1c05a5c9d1e41329a40e51099a18f7,[651],[651],1,1,True,3.552713678800501e-15
92cbf25e1b077281a88ce31e5164bb67be235c742642605f4f263f31155887a2,[652],[652],1,1,True,0.0
b13408eef85dbca8853a77d75bb7a9243cfc6a372df2bd0ad2dcf1b9b0e2047e,[653],[653],1,1,True,3.552713678800501e-15
bec028bf3afbac8cdbde5004b66f7af5dbd8c633899edf0be587c4f21927823b,[654],[654],1,1,True,3.552713678800501e-15
bcc4e6a8ea779db672af0640752d86167296552c970eec31e63bfb3d6e62cde8,[655],[655],1,1,True,0.0
500eb6fd47d5065fb47e900b12dd61d49b0b678d97552324469f3b8d1365dc3a,[656],[656],1,1,True,3.552713678800501e-15
7f55b2a977a113d68b80ea2dfe7e9e91dd84e0c9fd282a9265a4313c243d9ab6,[657],[657],1,1,True,1.7763568394002505e-15
2aee5e0aeca843c0a6423a164bd34d53850d74d60f51d19a4014c469fd4ae7b8,[658],[658],1,1,True,1.7763568394002505e-15
7737b8c2dcf930842736dc2c697c8724e89eee1a220999aefccf8ec4f34a73bd,[659],[659],1,1,True,0.0
0747f1d81c1c754bf2f6169b5047b276986bc21c67779887bccbd6e2ae82d2eb,[660],[660],1,1,True,0.0
166d2742daa5a6af0ed13f2972efdbe589f40cc1ae6c5b410b259afd4a5aba59,[661],[661],1,1,True,3.552713678800501e-15
62cb8642e0042e17f4f92925bf7d41aeeea6db6b0419ab1117ea465cc965a730,[662],[662],1,1,True,3.552713678800501e-15
2b928ae45ef16281a2550ab89b9ebb38fd33a05e65fa8d6cedbc42363c3ad557,[663],[663],1,1,True,3.552713678800501e-15
721573c457d2de5c3237d0762eec3069fbeb387b939208cc3e544d1d93f1f1ad,[664],[664],1,1,True,5.551115123125783e-17
5fc9d6c852d871a688e315e8849781f1b0c1bececa8eeabf9b24d7e87833d395,[665],[665],1,1,True,8.881784197001252e-16
7e9a002dc98e0ab1f1acd52c1956d1147bfd58a832b7a7bef60a85010f024f7e,[666],[666],1,1,True,3.552713678800501e-15
e7f975633f719f2e8ceeb7075198225ac287d86d0d01d89255757304bf59ba5c,[667],[667],1,1,True,1.7763568394002505e-15
f7c67bc5109fa66ae4fc78f7f3b5f64981a4e3be8bef96ee4fe20a035187d984,[668],[668],1,1,True,0.0
f7ffb3714809d15c5d9cd6630402dc1959227830eff1c1e4669e5b4883869f7a,[669],[669],1,1,True,1.7763568394002505e-15
6401481f1f7f45c6542e8bb0ad99a6ddefb6d2ecdf654db739ea574728e55b3f,[670],[670],1,1,True,1.7763568394002505e-15
058496e35123d0649ece1c17b5686bb69f1787768484cdc2a31913e230750564,[671],[671],1,1,True,2.220446049250313e-16
1fb13a4810f8564bde163fac7d9557507739d818570c397a413d2269ab422cb7,[672],[672],1,1,True,0.0
4b2c8cde3cf400e8b4db976eaf52e88b837a3c65f08544059f582cbca3ae5b01,[673],[673],1,1,True,1.7763568394002505e-15
9f20aefeedd6e5a1e366ac2bdf74689848a05496fc85b9bbdc0aeb8e367d2810,[674],[674],1,1,True,0.0
3e892dd2c74bb5572d61cd3739aec63e700b7104eba57763815bad33ae9e490b,[675],[675],1,1,True,3.552713678800501e-15
f4ff4d03b682c12e4b3172438394c1f47aa0626157420fa67362e119b615ad1c,[676],[676],1,1,True,1.7763568394002505e-15
9e1f0ac5633a8663f20a17aa80107aa33f9de584ac8f5633dbfaa00e4e3f69ec,[677],[677],1,1,True,3.552713678800501e-15
71cce0b4dcad08c1a53bbd3e312d354d6dcfdbeefbfc215890b5cdd35c3bc1ae,[678],[678],1,1,True,0.0
a7e69fdcd574ed685ed810893da80bf32dba2ffb352128136a9883cec4fa50f0,[679],[679],1,1,True,8.881784197001252e-16
cc4823bcc5a8b6d48dae958a4d32ffdbba9f8bc36c70329e47cbdacc8284c561,[680],[680],1,1,True,3.552713678800501e-15
a8601225e27135337271017212ae4215ffe1bb469b14c6e290a3099aa7fd6f5c,[681],[681],1,1,True,0.0
72abf67234e296f9e4c11be0fda0101b9b321d977a7f191f22243bafd8384081,[682],[682],1,1,True,3.552713678800501e-15
99f946ea112aa15283ad1f8f994b020b4ef6b430fcffd6ec43e965f10d288be8,[683],[683],1,1,True,0.0
6b5daaee2d2a9e83f18285ff7b67d4d46416bc5160afd2c2f528433b007fe9a1,[684],[684],1,1,True,3.552713678800501e-15
d2179692159e58674dc08332f16d654167b6d8e9d69e9c42fc3f52cf194103e6,[685],[685],1,1,True,7.105427357601002e-15
7776abcf79c4f30cd6a923fd580123c12bd3a3cf72cd5ea69b6fbb153f1a07a9,[686],[686],1,1,True,1.7763568394002505e-15
01105ffa50ba722d23bcb86d7874bfd03bff2ff4b52700394d81df7cfcdecf85,[687],[687],1,1,True,3.552713678800501e-15
df7ddf04135dc5613180cccff71e3f15f1e8e977a08cf66aa9600f14c44a16ed,[688],[688],1,1,True,1.7763568394002505e-15
f3f655118f8b856dc4b60290d79f0080a4f30024fc4bf5b8ece1d60605df3df1,[689],[689],1,1,True,7.105427357601002e-15
824829c19af1bbc2afb8b832aa18338c6f214bfe90d6bbb077db2a27f2e34e1e,[690],[690],1,1,True,3.552713678800501e-15
25f090c07590a705fe79fdc8944dc87fc778e89fcdfe9779e78d9036a9cfa30b,[691],[691],1,1,True,3.552713678800501e-15
dbbc60e147039836c01414f1e1ad4f7ac35e581b752e9b58c65f77642cf035b3,[692],[692],1,1,True,0.0
f253fb57f22487fe2cd164ea1d0efc74d9535465d08cc9252edca9a1c3c61d7b,[693],[693],1,1,True,3.552713678800501e-15
894bb5d9068d4b55309b1f8a00d193148f323bfbb82359639283fb9bc4b01799,[694],[694],1,1,True,1.7763568394002505e-15
b125db6adbf139a286390b73dd82dd78b62af07815541211a5624b773f799851,[695],[695],1,1,True,0.0
0e3e2971ed63fbfb5987e3777964864be5dac43e32b6a17e54b57afa7b74d307,[696],[696],1,1,True,1.7763568394002505e-15
65f0db8bdff3764dabf0ec34c6d2e3d01d5faf44301d633e1decc35e8b59c351,[697],[697],1,1,True,7.105427357601002e-15
a02f9245ac2354b57ce71ef1b29e2406ec143d495179c0ba8dcd6db77ff9bbbb,[698],[698],1,1,True,3.552713678800501e-15
8482173587388531ffa437bf2e2f7e56b162d62d5a9b5473c37981b303a98d8a,[699],[699],1,1,True,0.0
48cef80d7871f1e878c75dfcd20e262d7ac412135c8c3c7625172da63a71644f,[700],[700],1,1,True,2.220446049250313e-16
fcd448d34f52c0263b6f294a85cb611f8f9a6a5fd4b781cf7036bb8258f123ef,[701],[701],1,1,True,1.7763568394002505e-15
c3cd68f892125c8233a2b9d8ec02130a763c0fe75e4cfaaf1bce11d6be28351c,[702],[702],1,1,True,0.0
ad51635d09ce4570220f069b6dfaaded4296d10adea41a31e91b994017125118,[703],[703],1,1,True,2.220446049250313e-16
33a93c7274f9736d45b2dbd6f190115c657284a0ce4b3c4ab46497c4501c042e,[704],[704],1,1,True,8.881784197001252e-16
c414e443449dd9994f52f52a465579decc159ebdd07e43b4e2d0110fda83b153,[705],[705],1,1,True,1.7763568394002505e-15
30b6d1f4cbf648d2bc74c388e390f9ea78a08714580a54b5c35d596cda829efc,[706],[706],1,1,True,3.552713678800501e-15
a2e515d8e1428d046d87774e548154fb630f956aa11a37b237a7d96b1e212865,[707],[707],1,1,True,1.7763568394002505e-15
00e3efe6e5eab6b3032d483a06d16b9f869ba8f8a99eda04aea9102a3d64e5c9,[708],[708],1,1,True,7.105427357601002e-15
151b7baee9592768aa14b3060d9e639e94d43f828db9908da7836ec163b2d508,[709],[709],1,1,True,3.552713678800501e-15
da249d83137f6f8e41523319fee08d754e6172dae5923d018aef5cd6aead20b7,[710],[710],1,1,True,0.0
cf30b826cfc77d0b6daf5c5cb02930284f269728b305be117911601b1d5e9fea,[711],[711],1,1,True,7.105427357601002e-15
983ea6e580f99dadca726d2f18ef49ec0884c986c8482cf67739de250f2a6d6c,[712],[712],1,1,True,3.552713678800501e-15
68be0a4b56d6437a3ddd7455e0d340e87a32257d03b647e467912b4515a6a551,[713],[713],1,1,True,4.440892098500626e-16
2804ca2457a913445e0535d77a30a987bb5d54ed9405795b8e21a0e3c75f111c,[714],[714],1,1,True,3.552713678800501e-15
969ab707230c93fc318e5b00a62dc28cc59915c9b8ea19ac3fc047ee94bf908d,[715],[715],1,1,True,4.440892098500626e-16
5edfae0e43fee44eae34dcde37c663d5fa3620cc81b0c3b798b6e67f4cf75a47,[716],[716],1,1,True,0.0
732be3def7f17de1933dc256bbd643c2e036c4fcbe515f03f89055e5b8b13774,[717],[717],1,1,True,3.552713678800501e-15
d8937aef4541b3a72d31fe869fc9dc58805cc742ddefbaf9068391ea7c87bcba,[718],[718],1,1,True,1.7763568394002505e-15
e1f2c2455ce249ccba85cd8b36273851786fb9eb1b9d3a3778788dae572553f9,[719],[719],1,1,True,7.105427357601002e-15
12ee0260936d538129c9b5c7912909fac3e95a384160660f5fe12dc6e642e343,[720],[720],1,1,True,1.7763568394002505e-15
321bfca7fcc2b52cb6d57dcc8a52fd8c5634d9e4a355f231591742df3ad9f719,[721],[721],1,1,True,4.440892098500626e-16
ed81610b868a36a4149ea79cad16b8e6feec837ef6629793ced2afef592d1510,[722],[722],1,1,True,2.220446049250313e-16
a9e158eef4779cd54d68d34943ad81f734f9be1b13c47bfe41bb5b9b1f7b5dbc,[723],[723],1,1,True,2.220446049250313e-16
a61c12ad9b09c590e200cd88bc04bad2bc9dde12b51cf1f2798fc2ffb2e6252c,[724],[724],1,1,True,0.0
392462b6db4021b7e515ffbc58c50878bee5672ec67d6f50fb5796893af54b30,[725],[725],1,1,True,0.0
273216e3babee62ea7b5de1b5566661d18c16fcf489df437fd36f317d20f5f7e,[726],[726],1,1,True,0.0
eea69a4cb90389ffd251e17c8796291ef5a4958ff8d8f0d38dbe79edf8d3961e,[727],[727],1,1,True,1.7763568394002505e-15
4aa1795e3261824934b35936b76ce99ec8ca0ebbd12d7b8219fc61da55c96b38,[728],[728],1,1,True,0.0
48ecbb4e3a9ee5b2fcdae200da79744e37610bdd9480478364f483a05bac051b,[729],[729],1,1,True,8.881784197001252e-16
0b4781c7b7fcec7cabf538bc8f11d01549e9646b5ab0be0c5a6ef88333084df8,[730],[730],1,1,True,0.0
8838a4f99b78e103757b4950de405deeea2d1ee11d3d7a3e3c8ee110adfefbbd,[731],[731],1,1,True,0.0
0c29c67ccd79d26543a555fe1f0811a5a361078a9b7bd90616927ae5e8253865,[732],[732],1,1,True,0.0
8c7aa4f781c3e2516b048fdc4827c2455bc806c5ea04180264481f71fa047ee7,[733],[733],1,1,True,0.0
179a6a69cce4267497663da34c70d21d6749d161a599e236f4e634f25327cadb,[734],[734],1,1,True,3.552713678800501e-15
58e4f56ae1e062cc71dcdcb37146a5bba9f6f5c42498437de5bd7a25b9c334fa,[735],[735],1,1,True,7.105427357601002e-15
37d918cdf1c3ca8bdfb3d64feac68c7cf48b169ec95f5a3f8830b7c287648944,[736],[736],1,1,True,7.105427357601002e-15
12ce775c4b4d982dc2f7574ce7ab07d06bdb76c97d920c8a3d4ebbca33f9f558,[737],[737],1,1,True,3.552713678800501e-15
93b93ea337a05636f25df4ebf0be78bf99821c0a79f994d02487316a22a4a1b3,[738],[738],1,1,True,0.0
be8bc4ffca13452a723bcf96c6197a2285d8edcb31088adb8ef6ace1cb62017c,[739],[739],1,1,True,1.7763568394002505e-15
92badea93e59b64e88d30d690b108b44a3cec6fa802fb16e95d9932b8691db95,[740],[740],1,1,True,8.881784197001252e-16
5285bcd7102817ce48f276a4f3959c901217f00e0de7f29b167f2be1c993f253,[741],[741],1,1,True,8.881784197001252e-16
9fbd17d1e296dcde8b5fa5bbb91f278d61bd2271324ff64f938a85e245d56b81,[742],[742],1,1,True,3.552713678800501e-15
f4b10a37795eef15197e7259d1c4f4b158367aa19b39cc13cbe632f4790101ef,[743],[743],1,1,True,7.105427357601002e-15
ee533dd66869c1ddec46460745b3488a77f93b2cc4e65ec3b1acc397a7aa145b,[744],[744],1,1,True,7.105427357601002e-15
cf59fe925ff39a740350627db0c8a431827dcdab1da0afefe4e12647995973f9,[745],[745],1,1,True,1.7763568394002505e-15
7bcbe029944ccdc23416a7fe1eaed5b87ca780420ad67521e66be539c728d0d7,[746],[746],1,1,True,8.881784197001252e-16
58da188c5365a7d9a8d50e712e490993217b9a91e0e887d0c37bbf802e4ac950,[747],[747],1,1,True,0.0
bbf954d778c205c77c53f6fc0acc83078dc7f859030df8decb8130ef615c0e15,[748],[748],1,1,True,1.7763568394002505e-15
8cc10baca91d23d23398a662987dabea92832b62197fc01ca5779ba11d856a2d,[749],[749],1,1,True,3.552713678800501e-15
2b7fcd037f69b694b56832f4462a4838bff7711ac7d6ecbd9efd603033376d4e,[750],[750],1,1,True,0.0
3d06d1cac1148108585bb0c844f831837097a2eda1979faf05ea0f3a747599b4,[751],[751],1,1,True,0.0
d8f7de67eab6f986cfa5f8043cfc51b83f3bb2333170f9002cf428526d1a4107,[752],[752],1,1,True,0.0
680f4bad5ed3d5130997a5f61250ec44f38ee33dd2a02ee23132c2a920a9dbc0,[753],[753],1,1,True,3.552713678800501e-15
a74254453c313356907a28cae2dfcc10fd6f59aad93df37335ffdd81559a1549,[754],[754],1,1,True,0.0
741211f8c466bea5eb00387f5b24a648b44115052d179a8c8f18ea21cbcf2162,[755],[755],1,1,True,5.551115123125783e-17
5d76570378b7781b2ea1bf3c5d4686c2eb9400b69e7a8d4cdd152368decd1bc7,[756],[756],1,1,True,0.0
21342186063f8e66185b76da49e9c123b9b5ff8aa2b12e79bad2c06fd0f73392,[757],[757],1,1,True,4.440892098500626e-16
925f3ec664d94485d8fb54bfce46cbe6948fa696809c1e8ad7ad97ba6ed6f29f,[758],[758],1,1,True,8.881784197001252e-16
469f72a7a297c4e2b578a4c9e904fbc479149b03ef110f40f988002b47e08c26,[759],[759],1,1,True,0.0
b8f86cd493e89e6ae3a240a02be9015cdeeea0cfd1df475f9dac816b062171b2,[760],[760],1,1,True,8.881784197001252e-16
ccf1c012042edd1424589f1e1a77e3f26edf761bb8e1781d4d1925aee8000a0d,[761],[761],1,1,True,0.0
da78fd6b6074c77b05b32a0585cd79fa46d0fb74c8da2301e13d6bbb73e5d23e,[762],[762],1,1,True,3.552713678800501e-15
63b895a1ec071c9b87e948a3e65ac48981cd3520a10fd238901e8c62adbba521,[763],[763],1,1,True,0.0
077a3872f68beacec69bc9eef635a6ee030994047dcb0286114aeee68c0feba7,[764],[764],1,1,True,8.881784197001252e-16
f059ab6015a29879e43d55d7c7fd06da6c0784f36019d2b1799b2459b910a8c2,[765],[765],1,1,True,8.881784197001252e-16
2140c9d7c22416d0fe93e495d7346fe6cff39173f94f5b6a664fd6abbee66fa3,[766],[766],1,1,True,4.440892098500626e-16
e53bf5da1fef7743d201b8485807e080d0bbc95c2908360b0a9f1d40026f87fc,[767],[767],1,1,True,0.0
cc2675ffa7154b93b4327739e010223e3e2965e8b286b69cf50cdf8bd8ef7b3d,[768],[768],1,1,True,0.0
44bec9c18506aaf3b98a7dca5e95f3f0be7a94175774ce3b5664b0f6b39c63ee,[769],[769],1,1,True,2.220446049250313e-16
01cbec59ea9dcfa0844e93e7c5d463f685ca3d9821c106430ef7f79f2ab69e62,[770],[770],1,1,True,4.440892098500626e-16
3fe0ebd92f2b364331f022b4a2861733e7b3b8f62a7f32002e01a8bfc6933e76,[771],[771],1,1,True,3.552713678800501e-15
d05764528b3297d59cbb00e2709f38f93a17e1fe1d1ac17b6debda598f99be66,[772],[772],1,1,True,0.0
22c16a366cd5e6315ed11a99992d474cf849816f30cd6ee639c6bb278f59828f,[773],[773],1,1,True,0.0
bd01525e477a33c51e055a09320662e541376d58e13916556bee98534a6f51b7,[774],[774],1,1,True,3.552713678800501e-15
ae5e7e28fa8dc038fe7dc7ebe619f021c38355c31c2b34af0d5594167eafef93,[775],[775],1,1,True,8.881784197001252e-16
dc35c5ffebd716e69b6f1308dce64f1cdfbb764dff97d9eaa6cee81a71c12d29,[776],[776],1,1,True,2.220446049250313e-16
d171a5c7f00d6066da990eb76bce3f2cb49998a0bc561108123801345529d2cf,[777],[777],1,1,True,0.0
d6c609a2c4784efb2c8efa29b09d6fb12dcfc4ff42b0eec75413668a13ecaaf9,[778],[778],1,1,True,4.440892098500626e-16
1030dd91551db52269270107584334943c7ef85f438c7a299399cfd09cedaacb,[779],[779],1,1,True,4.440892098500626e-16
abe8ff48dfecaa68181194d56a2fc4ef5953389b3b226e0c55ddf000258dffde,[780],[780],1,1,True,0.0
cce320b4b6404b65de92b0501d11a9dafb98d90745329f214d7253f41123a5c0,[781],[781],1,1,True,3.552713678800501e-15
b2342c3344b2ead8936769d6912d6158b14ca0fdbfeba4698e29a84c290e7249,[782],[782],1,1,True,0.0
552b8b25949946a3c42d438d20b45ed8d38a0cc6101642640036f089515fdfd4,[783],[783],1,1,True,0.0
a69996a3c7ae021a9aff8a2107131f393697b310bee71a34155a80c730ef3cf0,[784],[784],1,1,True,0.0
90f2273eadd6f69265c1c48a2496e8a8b8b5ed11a1002988e5f3ef930f07ae94,[785],[785],1,1,True,3.552713678800501e-15
ea31542f154c4782c7352ca1c27e55689fd990c65f085d298098780f7139546a,[786],[786],1,1,True,0.0
0656f2a98641bda80de710ea2e6da02a14ceb64bc045b0746b150cb2fb8c1f63,[787],[787],1,1,True,4.440892098500626e-16
42d450231fd0ae8d65d959fb5d0004b3c86866ae65e55a2ac0557b237fd6a14c,[788],[788],1,1,True,0.0
736dccd1d1b4bb8d70ebbe51e361fb42ada8df03b2213025f2d5e9cc460fea5d,[789],[789],1,1,True,3.552713678800501e-15
798abe42ba5ae4c123eea3c17159fb915776b2fb4553c045b6eec215d112bc7c,[790],[790],1,1,True,3.552713678800501e-15
bac7ef6719eb5e59c4dc2f6e7570f21be7189514a0c4344d88accf89288a70d0,[791],[791],1,1,True,3.552713678800501e-15
95b86c7086fa88c3cc5318412afc902e9b79034af169d9a0c0f2196e319f84fc,[792],[792],1,1,True,0.0
e1d964ff469806edb1dd0a3b4c8c305f4a765bd4d73557ea3e7f8f28939505cb,[793],[793],1,1,True,3.552713678800501e-15
0256d46a7ce94c69fe8c307373516623504f4b499c48c88550f5ce410eb3f6a7,[794],[794],1,1,True,3.552713678800501e-15
fc9166c234a07d84d2b2d6b0eec54299a943b1c6622a457d1174765e2521b677,[795],[795],1,1,True,0.0
c7036ce6ccd6aa15a06b23cd10ce49af33d7dc333e4188634772a990a639a8e6,[796],[796],1,1,True,8.881784197001252e-16
d834a6d71fa88944c410fd47660a987820c296934f87b68d93d19b955768321b,[797],[797],1,1,True,0.0
ef8f0f4927dd2d50a8cf0cc38d8812414753f1d74326eed0f95a9c3bc5f9de90,[798],[798],1,1,True,8.881784197001252e-16
24f312dee7718e90ccba8448c281074e4c56ecf5e5f1d72b4994b5b1772afd54,[799],[799],1,1,True,0.0
5dc81797375028a5d495f67902f0c292ab5b7e1abeabc690d6e67076dabf3df3,[800],[800],1,1,True,0.0
26c1c94dbeea2701b87e2bfd6cbbfdece8433a239d67dd083c83981e5b188627,[801],[801],1,1,True,0.0
67ea8b7f88981144acd9fffaf4bd2ddd7e61ebc6a75fc9aff5f16f690ba4ec70,[802],[802],1,1,True,0.0
960929b9ddc1630939ec8972a94cf7201aeb077d4f97beb7fcf6b92e54213b55,[803],[803],1,1,True,3.552713678800501e-15
c2960b3e4928872ca55b89b69d11d686adccaec6c3a5880133fe7ca351e2c563,[804],[804],1,1,True,0.0
b684ce66a408f56012e41404e5d5da6aaca318fb85c7adfee3a7a58e4ed9b313,[805],[805],1,1,True,0.0
984a3d3e07228b2e4b04776b4910dab9dfe567f505dd5e33dd6c24fcf804f230,[806],[806],1,1,True,3.552713678800501e-15
36bef5da530627af77d2fc67d81b0719675bbdb1deff3742a1c98cecdc183e2f,[807],[807],1,1,True,4.440892098500626e-16
f2f115bdafde61702db616b093fdad7fb30631da3ce9cc1d8f89c45123f4a2a4,[808],[808],1,1,True,0.0
6236dcb203d3dbd74d6cab56c6f62e851ecf0e199cd422df9064b57a5a0fd9ba,[809],[809],1,1,True,0.0
fa5b4f03e5a445517df65f645157f349e81418d9c4cc153b170c52d53fefc41b,[810],[810],1,1,True,0.0
c4b34f965faca8a5c7741f3465d8cbd083af1c30637b6328fee206b66bcc7fdf,[811],[811],1,1,True,3.552713678800501e-15
1ad3c3bde7375522f72572afdc852b72be8dc908e395575754c21f8e73c89c17,[812],[812],1,1,True,0.0
27ee6be6cc9ac4ca435f78a5d70556007c2bc34bd0831059734515f3b4d17aaa,[813],[813],1,1,True,8.881784197001252e-16
75168da5c5afe5d66d175ebe2d3ed9b3202edbaee114b63db41e5f4b914b0907,[814],[814],1,1,True,0.0
327fcbf71f413117f0f08c3d7f641243256e93cd9f3378cda62ef0f50276cfad,[815],[815],1,1,True,3.552713678800501e-15
2afd32ad2d582a40a58b81241188b2605beaacee4f9741455c052daf00ac9bd4,[816],[816],1,1,True,8.881784197001252e-16
d2660368d5d9ba16a4a54d1d1614ad7b8639cb4a53b46c020d6c80ea86437ee6,[817],[817],1,1,True,8.881784197001252e-16
208361781b43f67bf2813223ae26e317ead5cc88085757be25c20e7eabfa6b9d,[818],[818],1,1,True,4.440892098500626e-16
76b2b3b215fd82aace8935e3e2cb626105dfb36b83361318c9b16213ffea50c6,[819],[819],1,1,True,0.0
484291d971426bca3b6bb8c18f8669704ea9bdd9defd4bc5ab5d57c66bb90808,[820],[820],1,1,True,8.881784197001252e-16
a9c6b7a734b360abb77fb89182fcb00f4bbc629bbec4eb8506a82504c0efe722,[821],[821],1,1,True,0.0
ac3456185d38040a4520ddd3e09ffeac1d18047b916ae98140fa8cfe7abe18fa,[822],[822],1,1,True,0.0
6a189d9d0ba65c248ce696adfc9166230d3fac7cba39d03987cf8b508e41d40f,[823],[823],1,1,True,4.440892098500626e-16
2456d8816a96e924bf9eadc53ef0db4810346226ef924a20a8600bd36a756c87,[824],[824],1,1,True,0.0
bbbf01cbef0eaba85b7af4dc172f83aed602c35a3fcf87112d00f9a42c85e811,[825],[825],1,1,True,3.552713678800501e-15
09bad4d0e991987d4d6892018b5c1454b9c13fb56dd5475c389f85e72dcb0b29,[826],[826],1,1,True,4.440892098500626e-16
bb512a24b28f374105efd3c86fc8936235a3cfe4be73f00cfd58e7caa0a13503,[827],[827],1,1,True,3.552713678800501e-15
1dc055204ec22c517a764c7a2582d23ad0e557b3fb7e6f51e3960debb7cff5f8,[828],[828],1,1,True,3.552713678800501e-15
b298f79fcd362e194c3b3528868b6cb0152f184837a1ed0176ce81732cf5d59d,[829],[829],1,1,True,3.552713678800501e-15
4d1fa720342bcca2e0447a69c8c230303253e5480b267754880a435111b40c8a,[830],[830],1,1,True,3.552713678800501e-15
c72b361a5a07a4dd361793fcfab56a698aa4bf05a18afecc9eabdb43c6d8c79c,[831],[831],1,1,True,0.0
5c219a448586917854eab3800b5ee68e3a898aea90668a3095c6181f49a3a04a,[832],[832],1,1,True,3.552713678800501e-15
f7877c1dd060ba0efa075ac78c20c9ee794364ec2eca03c655d5c4bc757732c7,[833],[833],1,1,True,3.552713678800501e-15
96f0bf2b2ee8429d73f68a10a28948ce3db0e3996966b4e89cd088ebaa1b8ecf,[834],[834],1,1,True,4.440892098500626e-16
9baee401061f99b3e510a64f2b989a8f1414b060ae9cadc786cd95e688f86154,[835],[835],1,1,True,3.552713678800501e-15
1a3001141cde4c7704c2d40889fa6177709879741aed350b729ca6168003029b,[836],[836],1,1,True,0.0
0bf4e8466692b6b18b03df51d4d4840bd309d0cf978303ada3df408a45f41c19,[837],[837],1,1,True,2.220446049250313e-16
eade6c4faaa1c4abf203c360ad6254018cd4d0734110b2ee1d327520f3ee3d48,[838],[838],1,1,True,0.0
5301856f48061ab74d40499caccf1ae4a768bba8a4388a7086d0c283d8d4bafc,[839],[839],1,1,True,3.552713678800501e-15
d57965952492906f67fb9009c363721fcbd9fc406dac372cf6d700ddeb423d1b,[840],[840],1,1,True,8.881784197001252e-16
8eccd9114f0d9baf04165a0d3ea00b8b2e2f4a34c1f5190117c5e0882b68cfa9,[841],[841],1,1,True,0.0
97250e23a584d874279a7a4adb7638d8f978edf124d1de8605ecc5bdd5f0a625,[842],[842],1,1,True,2.220446049250313e-16
0f210a36e477b7806f313dbbae8959ff3e76586628d1e3fe4fc4ca41dc0ec773,[843],[843],1,1,True,0.0
27aa173a4469ec61f333d1c68b8b88441d8a9c21c0d93b98bfe0036607ccbbf7,[844],[844],1,1,True,3.552713678800501e-15
7547669a8f143adffb297cd9a39b38d9a903a4f23c521e5b1b18eda307c29dd0,[845],[845],1,1,True,0.0
3e434e0cb11bfbf96dcf0c11d8a11131cd577f5a6100ae2be243f21e58129d42,[846],[846],1,1,True,8.881784197001252e-16
6a1c59b47b869e1baafec999d39edafd60edd114455346b1962bc9b599555d08,[847],[847],1,1,True,3.552713678800501e-15
ea6217f47abc83a5958f66de949b3b8d165d20b83190d2a0a4034a3ea2f431dc,[848],[848],1,1,True,4.440892098500626e-16
76ac117f256d708d23c08570be8d5c64fd262e1db16177c1d709eafe02d43fbe,[849],[849],1,1,True,3.552713678800501e-15
0cd182cb8aacecfe4b282570559061b4361dea7591a681432c25f98d66f32aec,[850],[850],1,1,True,0.0
03628221361052c42154e9bf03f2eaa9dda5dffdea56b78493599497594f2acd,[851],[851],1,1,True,4.440892098500626e-16
06a600fda891bea177e18197d47b77a7b8cd5ab986002749ab22a6d447516642,[852],[852],1,1,True,2.220446049250313e-16
d77e41668972756cb5c710856b0d5e5500a7671d90f02cd13bf9453b24783a5f,[853],[853],1,1,True,4.440892098500626e-16
f39ca25cad32b1a36902c1fc51e36dd84363826a76f4395701edcb9af78200f6,[854],[854],1,1,True,4.440892098500626e-16
b891efb52fec8d1cadeabd0d22c8bf1bc01436e522f54d6f4729dc60b8c5bad5,[855],[855],1,1,True,3.552713678800501e-15
ca677925036974f41fafb0553e6b61fc0a6ac5e15d3ad5790b4374ddbaf8dcb0,[856],[856],1,1,True,8.881784197001252e-16
cef71d1192dc509633880a4cd73f20f4db36f1dc68fa6ead3f31496e1f14c02c,[857],[857],1,1,True,0.0
acd033892d95d81c68faf17b4bdecf19cfc9a521a672724574f26be51a4f7a37,[858],[858],1,1,True,0.0
9c7eefee04622f0a90b947b3911e73dc22f000b5f40626c7f576bc14a6d49464,[859],[859],1,1,True,0.0
62e978da4c5f807f86b1af4beb72907d3cf9918b28547dcbecc4a838cc7f2785,[860],[860],1,1,True,0.0
7aa52d2ce8f5ccb8e4a505e17211e727b8bf9c5369a5953a694737758aab2ff9,[861],[861],1,1,True,0.0
3bcb5c0ec6fb73586ab72ac3598503f75eb231daac8c3656cce04542eb15930f,[862],[862],1,1,True,3.552713678800501e-15
c613289787e9de8c91f9e3f9dac2877f70d48749f6667e84351fa2e954928588,[863],[863],1,1,True,0.0
eb84631fd5fcf9db72897031da0d616893c8ccb260c1216fad078aaa2331d114,[864],[864],1,1,True,3.552713678800501e-15
a97cd1965b1de7e0e1305632227bc6da35cde17d30c260327bb55bc558381aa7,[865],[865],1,1,True,3.552713678800501e-15
354f1a8a36a7ce4556f8d94a65c33d759a3199e687f90a08326076e7ac76ee81,[866],[866],1,1,True,0.0
759296197232d23de24ebb2a5531ebdb3e8c1b922acf57648699243519224370,[867],[867],1,1,True,3.552713678800501e-15
