dataset,source_domain,indicator_a,indicator_b,pair_n,mean_abs_gap,spearman_rho,a1_macro_rank
a1,c4,fluency_en,rps_doc_mean_word_length,120,0.2691503604065403,0.12171110887988237,191
a1,c4,modernbert_cleanliness,modernbert_readability,120,0.18331094942690537,0.7298436173419177,224
a1,c4,modernbert_cleanliness,modernbert_reasoning,120,0.30294809686850926,0.4467470774836192,212
a1,c4,modernbert_cleanliness,modernbert_professionalism,120,0.4122192802072468,0.3178963634354833,169
a1,c4,modernbert_cleanliness,dsir_books,120,0.3477885421157587,-0.1847909312992078,31
a1,c4,modernbert_cleanliness,dsir_wiki,120,0.34788242395115615,-0.17584237766950886,30
a1,c4,modernbert_cleanliness,dsir_math,120,0.35344364022279046,-0.20321585390657393,26
a1,c4,modernbert_cleanliness,qurater,120,0.21488200486572337,0.6709447786810465,217
a1,c4,modernbert_cleanliness,ad_en,120,0.38017177135815483,0.3226060731870953,148
a1,c4,modernbert_cleanliness,rps_doc_word_count,120,0.30950993015338657,0.08947490881148842,62
a1,c4,modernbert_cleanliness,rps_doc_num_sentences,120,0.3246420439699128,-0.029168971382575567,60
a1,c4,modernbert_cleanliness,rps_doc_unigram_entropy,120,0.29131227379428093,0.2674708919747621,207
a1,c4,modernbert_cleanliness,rps_doc_frac_unique_words,120,0.3610561848108961,-0.1734739942061781,21
a1,c4,modernbert_cleanliness,rps_doc_frac_no_alph_words,120,0.2503175772219984,0.29762934102833893,171
a1,c4,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,120,0.34332130396997396,0.09332537137223565,175
a1,c4,modernbert_cleanliness,rps_doc_frac_chars_top_3gram,120,0.3187605523627532,0.11568232368113551,178
a1,c4,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,120,0.2849449628502645,0.27438193315605064,101
a1,c4,modernbert_cleanliness,rps_lines_ending_with_terminal_punctution_mark,120,0.37462885084737746,nan,179
a1,c4,modernbert_cleanliness,rps_lines_numerical_chars_fraction,120,0.264681900011941,0.23302277547632172,122
a1,c4,modernbert_cleanliness,rps_doc_mean_word_length,120,0.2817144249424571,0.10618464161527502,190
a1,c4,modernbert_readability,modernbert_reasoning,120,0.2929233471807387,0.3022571011875824,192
a1,c4,modernbert_readability,modernbert_professionalism,120,0.36162296672361155,0.22709373633255717,134
a1,c4,modernbert_readability,dsir_books,120,0.35301807382020445,-0.16303909993749566,27
a1,c4,modernbert_readability,dsir_wiki,120,0.35099467491623126,-0.1546287936662268,28
a1,c4,modernbert_readability,dsir_math,120,0.35343002638332055,-0.1731786929647892,22
a1,c4,modernbert_readability,qurater,120,0.21836485122244628,0.5550215641606463,218
a1,c4,modernbert_readability,ad_en,120,0.3804865598868029,0.15268392288728705,137
a1,c4,modernbert_readability,rps_doc_word_count,120,0.3280931460045512,-0.016602452701338682,53
a1,c4,modernbert_readability,rps_doc_num_sentences,120,0.32749614200151284,-0.07602798614785779,56
a1,c4,modernbert_readability,rps_doc_unigram_entropy,120,0.2880092858863131,0.2098864676134624,209
a1,c4,modernbert_readability,rps_doc_frac_unique_words,120,0.35837394682187934,-0.13297357928213796,17
a1,c4,modernbert_readability,rps_doc_frac_no_alph_words,120,0.3003923103431033,0.25308745935078664,187
a1,c4,modernbert_readability,rps_doc_frac_chars_top_2gram,120,0.34984447873467756,0.0601118830131382,173
a1,c4,modernbert_readability,rps_doc_frac_chars_top_3gram,120,0.3296303153919467,0.05233122131275073,182
a1,c4,modernbert_readability,rps_lines_uppercase_letter_fraction,120,0.36539293416687396,0.12193766821874431,116
a1,c4,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,120,0.46367994968845755,nan,164
a1,c4,modernbert_readability,rps_lines_numerical_chars_fraction,120,0.31249243867178683,0.0874493078428263,97
a1,c4,modernbert_readability,rps_doc_mean_word_length,120,0.28046867159917527,0.11143134939926382,197
a1,c4,modernbert_reasoning,modernbert_professionalism,120,0.1727032317862053,0.8237990402243269,221
a1,c4,modernbert_reasoning,dsir_books,120,0.4515979423172374,-0.5773456490034029,7
a1,c4,modernbert_reasoning,dsir_wiki,120,0.45104843827099717,-0.5760677824848948,6
a1,c4,modernbert_reasoning,dsir_math,120,0.4497963673501777,-0.5810820195846933,8
a1,c4,modernbert_reasoning,qurater,120,0.21021510925074707,0.6832813617871689,216
a1,c4,modernbert_reasoning,ad_en,120,0.31869681514598286,0.21592921587885291,104
a1,c4,modernbert_reasoning,rps_doc_word_count,120,0.31890716793733653,0.14910259603375423,41
a1,c4,modernbert_reasoning,rps_doc_num_sentences,120,0.2814608675623082,0.23341742580310207,39
a1,c4,modernbert_reasoning,rps_doc_unigram_entropy,120,0.1751424630778291,0.6457890231779703,220
a1,c4,modernbert_reasoning,rps_doc_frac_unique_words,120,0.4476399452503835,-0.544072478738832,5
a1,c4,modernbert_reasoning,rps_doc_frac_no_alph_words,120,0.3915658492704629,0.2598969718334562,75
a1,c4,modernbert_reasoning,rps_doc_frac_chars_top_2gram,120,0.2800584642093382,0.20333002472108425,185
a1,c4,modernbert_reasoning,rps_doc_frac_chars_top_3gram,120,0.2946725653144315,0.0874148566988626,162
a1,c4,modernbert_reasoning,rps_lines_uppercase_letter_fraction,120,0.47678509216904646,0.35800677147509274,47
a1,c4,modernbert_reasoning,rps_lines_ending_with_terminal_punctution_mark,120,0.5925714692193247,nan,78
a1,c4,modernbert_reasoning,rps_lines_numerical_chars_fraction,120,0.28501971065862874,0.20692378153703905,88
a1,c4,modernbert_reasoning,rps_doc_mean_word_length,120,0.32286823340615456,0.04575317730397943,140
a1,c4,modernbert_professionalism,dsir_books,120,0.5021601772132059,-0.5852808200767584,11
a1,c4,modernbert_professionalism,dsir_wiki,120,0.5000332495183045,-0.5710922362262609,10
a1,c4,modernbert_professionalism,dsir_math,120,0.4971281434864937,-0.574377209384012,18
a1,c4,modernbert_professionalism,qurater,120,0.3129609503164926,0.6006125510459205,198
a1,c4,modernbert_professionalism,ad_en,120,0.2775517136978831,0.2420582556870963,165
a1,c4,modernbert_professionalism,rps_doc_word_count,120,0.37812650853291946,0.04941182600883302,52
a1,c4,modernbert_professionalism,rps_doc_num_sentences,120,0.353377994496575,0.16675719560274002,55
a1,c4,modernbert_professionalism,rps_doc_unigram_entropy,120,0.26602680723754946,0.5494526482178171,154
a1,c4,modernbert_professionalism,rps_doc_frac_unique_words,120,0.48651677281358413,-0.5350024742340993,29
a1,c4,modernbert_professionalism,rps_doc_frac_no_alph_words,120,0.5345005700384728,0.23417801738300675,40
a1,c4,modernbert_professionalism,rps_doc_frac_chars_top_2gram,120,0.32010281841420435,0.0781293178622474,149
a1,c4,modernbert_professionalism,rps_doc_frac_chars_top_3gram,120,0.31985189239873235,-0.018011312503353676,144
a1,c4,modernbert_professionalism,rps_lines_uppercase_letter_fraction,120,0.6279869451064957,0.2357165428831294,50
a1,c4,modernbert_professionalism,rps_lines_ending_with_terminal_punctution_mark,120,0.7447899833841121,nan,36
a1,c4,modernbert_professionalism,rps_lines_numerical_chars_fraction,120,0.37807578271700154,0.1617544038096243,93
a1,c4,modernbert_professionalism,rps_doc_mean_word_length,120,0.39993595027839357,0.1493586315657352,87
a1,c4,dsir_books,dsir_wiki,120,0.010861937398575043,0.9977498437391484,231
a1,c4,dsir_books,dsir_math,120,0.012784198536647773,0.9978679074935757,230
a1,c4,dsir_books,qurater,120,0.39782732643515534,-0.2833549785121359,20
a1,c4,dsir_books,ad_en,120,0.4076049715484552,0.0826428774999328,98
a1,c4,dsir_books,rps_doc_word_count,120,0.2859017846746036,-0.2612012732251188,201
a1,c4,dsir_books,rps_doc_num_sentences,120,0.3277442682168335,-0.4559523530173353,203
a1,c4,dsir_books,rps_doc_unigram_entropy,120,0.43498323350793794,-0.884549073806934,3
a1,c4,dsir_books,rps_doc_frac_unique_words,120,0.09764295728193813,0.8982323089272729,226
a1,c4,dsir_books,rps_doc_frac_no_alph_words,120,0.2745263887773426,0.006146270828314751,130
a1,c4,dsir_books,rps_doc_frac_chars_top_2gram,120,0.3653182165901358,-0.21736979307536047,14
a1,c4,dsir_books,rps_doc_frac_chars_top_3gram,120,0.3257087425828848,0.07390821751666937,46
a1,c4,dsir_books,rps_lines_uppercase_letter_fraction,120,0.27184353642903514,-0.019793384845417702,133
a1,c4,dsir_books,rps_lines_ending_with_terminal_punctution_mark,120,0.3486427013260691,nan,111
a1,c4,dsir_books,rps_lines_numerical_chars_fraction,120,0.29919155200228975,-0.22175943088673258,115
a1,c4,dsir_books,rps_doc_mean_word_length,120,0.2384304462641688,0.18104729495103825,68
a1,c4,dsir_wiki,dsir_math,120,0.011932850670927423,0.9977220640322244,229
a1,c4,dsir_wiki,qurater,120,0.3982745036277327,-0.2742848412097622,19
a1,c4,dsir_wiki,ad_en,120,0.405255983331895,0.088254495216639,99
a1,c4,dsir_wiki,rps_doc_word_count,120,0.288741422139136,-0.26263545288745993,202
a1,c4,dsir_wiki,rps_doc_num_sentences,120,0.33033601667609197,-0.45877206750793353,205
a1,c4,dsir_wiki,rps_doc_unigram_entropy,120,0.4371510163750789,-0.8912266324526114,2
a1,c4,dsir_wiki,rps_doc_frac_unique_words,120,0.0948154317352158,0.8994094964909698,227
a1,c4,dsir_wiki,rps_doc_frac_no_alph_words,120,0.2757679401632401,0.018226991851878035,129
a1,c4,dsir_wiki,rps_doc_frac_chars_top_2gram,120,0.3676752210432364,-0.22727265788932424,13
a1,c4,dsir_wiki,rps_doc_frac_chars_top_3gram,120,0.3289006172295784,0.06492013760445263,44
a1,c4,dsir_wiki,rps_lines_uppercase_letter_fraction,120,0.2757490766677669,-0.026773157396170255,132
a1,c4,dsir_wiki,rps_lines_ending_with_terminal_punctution_mark,120,0.3526856490331852,nan,107
a1,c4,dsir_wiki,rps_lines_numerical_chars_fraction,120,0.3002856720773676,-0.21821116823624093,113
a1,c4,dsir_wiki,rps_doc_mean_word_length,120,0.23654491680846068,0.2110007639419404,67
a1,c4,dsir_math,qurater,120,0.40080741781564083,-0.2909111112724596,15
a1,c4,dsir_math,ad_en,120,0.4022095060083069,0.07349621842455892,102
a1,c4,dsir_math,rps_doc_word_count,120,0.2924684073463354,-0.26757694843107105,200
a1,c4,dsir_math,rps_doc_num_sentences,120,0.33171258912434554,-0.45356724310296975,204
a1,c4,dsir_math,rps_doc_unigram_entropy,120,0.4352814504305686,-0.8916120765554041,1
a1,c4,dsir_math,rps_doc_frac_unique_words,120,0.09462669272655956,0.8994546393768933,228
a1,c4,dsir_math,rps_doc_frac_no_alph_words,120,0.28216363102522496,0.010542417081787336,120
a1,c4,dsir_math,rps_doc_frac_chars_top_2gram,120,0.36477737838993657,-0.22061054118880424,12
a1,c4,dsir_math,rps_doc_frac_chars_top_3gram,120,0.32558772549572534,0.06860504020291407,43
a1,c4,dsir_math,rps_lines_uppercase_letter_fraction,120,0.28211066916610944,-0.025589026829102288,131
a1,c4,dsir_math,rps_lines_ending_with_terminal_punctution_mark,120,0.3600451694855474,nan,94
a1,c4,dsir_math,rps_lines_numerical_chars_fraction,120,0.30292254842384936,-0.23040657490505678,112
a1,c4,dsir_math,rps_doc_mean_word_length,120,0.238695216472444,0.19295784429474266,65
a1,c4,qurater,ad_en,120,0.3687231386481534,0.17997583100092998,139
a1,c4,qurater,rps_doc_word_count,120,0.3256512583009384,0.08055422924498558,49
a1,c4,qurater,rps_doc_num_sentences,120,0.3295704326048717,0.02924387582283154,58
a1,c4,qurater,rps_doc_unigram_entropy,120,0.2612557195737807,0.4107612573954724,195
a1,c4,qurater,rps_doc_frac_unique_words,120,0.3906335164314626,-0.19937320405330558,9
a1,c4,qurater,rps_doc_frac_no_alph_words,120,0.298883856222172,0.45584464064651153,157
a1,c4,qurater,rps_doc_frac_chars_top_2gram,120,0.3326712252108518,0.14115935395918164,163
a1,c4,qurater,rps_doc_frac_chars_top_3gram,120,0.3252069008220161,0.11188590898135417,158
a1,c4,qurater,rps_lines_uppercase_letter_fraction,120,0.38297718317398516,0.4091946120170789,86
a1,c4,qurater,rps_lines_ending_with_terminal_punctution_mark,120,0.4945837301118484,nan,119
a1,c4,qurater,rps_lines_numerical_chars_fraction,120,0.28578675690533706,0.2428551198746363,108
a1,c4,qurater,rps_doc_mean_word_length,120,0.28888353111320625,0.21530811381944212,176
a1,c4,ad_en,rps_doc_word_count,120,0.4257086118772491,-0.20858199045133807,71
a1,c4,ad_en,rps_doc_num_sentences,120,0.4118202889607455,-0.23845163809848985,76
a1,c4,ad_en,rps_doc_unigram_entropy,120,0.39441184415742875,-0.1238117396444564,48
a1,c4,ad_en,rps_doc_frac_unique_words,120,0.4006015017273825,0.03009183296094212,81
a1,c4,ad_en,rps_doc_frac_no_alph_words,120,0.5050380371396899,-0.147879926478537,72
a1,c4,ad_en,rps_doc_frac_chars_top_2gram,120,0.37332978266104294,0.006643151021995936,95
a1,c4,ad_en,rps_doc_frac_chars_top_3gram,120,0.3505829841360929,0.12554850832569026,151
a1,c4,ad_en,rps_lines_uppercase_letter_fraction,120,0.5533430193462567,-0.003005531845459819,80
a1,c4,ad_en,rps_lines_ending_with_terminal_punctution_mark,120,0.6483991434600017,nan,54
a1,c4,ad_en,rps_lines_numerical_chars_fraction,120,0.42288673532332743,-0.03392572986106694,83
a1,c4,ad_en,rps_doc_mean_word_length,120,0.4348540650124564,-0.08900803546696404,121
a1,c4,rps_doc_word_count,rps_doc_num_sentences,120,0.13000040852452596,0.7218645377871793,225
a1,c4,rps_doc_word_count,rps_doc_unigram_entropy,120,0.2600891880259299,0.26201778679473864,32
a1,c4,rps_doc_word_count,rps_doc_frac_unique_words,120,0.32118843762807203,-0.20356016727381263,199
a1,c4,rps_doc_word_count,rps_doc_frac_no_alph_words,120,0.30085621540505014,0.02769916207928423,127
a1,c4,rps_doc_word_count,rps_doc_frac_chars_top_2gram,120,0.31008884906422673,-0.09363949919992985,35
a1,c4,rps_doc_word_count,rps_doc_frac_chars_top_3gram,120,0.3513791430334333,-0.3029541745312335,37
a1,c4,rps_doc_word_count,rps_lines_uppercase_letter_fraction,120,0.3490318007189245,-0.11028790009113187,170
a1,c4,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,120,0.4482313512602006,nan,85
a1,c4,rps_doc_word_count,rps_lines_numerical_chars_fraction,120,0.2519250446977473,0.13474809184332343,138
a1,c4,rps_doc_word_count,rps_doc_mean_word_length,120,0.2778489732930192,-0.0811023390168929,82
a1,c4,rps_doc_num_sentences,rps_doc_unigram_entropy,120,0.21204281013492848,0.43807348134883667,33
a1,c4,rps_doc_num_sentences,rps_doc_frac_unique_words,120,0.36080338071428386,-0.37773769727928214,196
a1,c4,rps_doc_num_sentences,rps_doc_frac_no_alph_words,120,0.3204939336454948,-0.11574756854369428,141
a1,c4,rps_doc_num_sentences,rps_doc_frac_chars_top_2gram,120,0.27583397904855184,0.03618176211899754,38
a1,c4,rps_doc_num_sentences,rps_doc_frac_chars_top_3gram,120,0.3266123302014229,-0.1743589825534837,42
a1,c4,rps_doc_num_sentences,rps_lines_uppercase_letter_fraction,120,0.3669480092636916,-0.13060963495502467,172
a1,c4,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,120,0.46723899210978115,nan,92
a1,c4,rps_doc_num_sentences,rps_lines_numerical_chars_fraction,120,0.24641382589438834,0.13479398459555073,152
a1,c4,rps_doc_num_sentences,rps_doc_mean_word_length,120,0.28021925000527276,-0.17136979966350036,91
a1,c4,rps_doc_unigram_entropy,rps_doc_frac_unique_words,120,0.43781257085636194,-0.6940209881104723,4
a1,c4,rps_doc_unigram_entropy,rps_doc_frac_no_alph_words,120,0.3398552343444471,0.09652613558627539,103
a1,c4,rps_doc_unigram_entropy,rps_doc_frac_chars_top_2gram,120,0.2146174857494442,0.3391745771320789,210
a1,c4,rps_doc_unigram_entropy,rps_doc_frac_chars_top_3gram,120,0.25833917667031603,0.07138635489073887,180
a1,c4,rps_doc_unigram_entropy,rps_lines_uppercase_letter_fraction,120,0.41798088391894955,0.14097428767115341,64
a1,c4,rps_doc_unigram_entropy,rps_lines_ending_with_terminal_punctution_mark,120,0.5336385258323275,nan,79
a1,c4,rps_doc_unigram_entropy,rps_lines_numerical_chars_fraction,120,0.24181063855239207,0.3211288045774809,70
a1,c4,rps_doc_unigram_entropy,rps_doc_mean_word_length,120,0.3077470973028948,-0.10448313161195623,145
a1,c4,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,120,0.3201328137188033,0.0358244147095051,89
a1,c4,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,120,0.3627719984680175,-0.06598678214063408,34
a1,c4,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,120,0.3220462147418784,0.21186843203407996,57
a1,c4,rps_doc_frac_unique_words,rps_lines_uppercase_letter_fraction,120,0.3330536704444114,-0.017383785435636574,124
a1,c4,rps_doc_frac_unique_words,rps_lines_ending_with_terminal_punctution_mark,120,0.41021773795251015,nan,74
a1,c4,rps_doc_frac_unique_words,rps_lines_numerical_chars_fraction,120,0.31795839656705716,-0.16366324812976274,114
a1,c4,rps_doc_frac_unique_words,rps_doc_mean_word_length,120,0.2617930464218413,0.2374758876653061,51
a1,c4,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,120,0.373123484452886,0.08596854776919877,109
a1,c4,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,120,0.37455146151761753,-0.019384302647956275,159
a1,c4,rps_doc_frac_no_alph_words,rps_lines_uppercase_letter_fraction,120,0.15862290492960643,0.3880343572560871,174
a1,c4,rps_doc_frac_no_alph_words,rps_lines_ending_with_terminal_punctution_mark,120,0.22973145521449853,nan,222
a1,c4,rps_doc_frac_no_alph_words,rps_lines_numerical_chars_fraction,120,0.24866292232459838,0.09730498584178282,183
a1,c4,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,120,0.21114039639347038,0.5669257707588424,206
a1,c4,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,120,0.19786425837991295,0.4858439796393231,223
a1,c4,rps_doc_frac_chars_top_2gram,rps_lines_uppercase_letter_fraction,120,0.41486079836316964,0.22619633584471857,69
a1,c4,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,120,0.525697222622471,nan,117
a1,c4,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,120,0.28881491231646017,0.11403497650020646,96
a1,c4,rps_doc_frac_chars_top_2gram,rps_doc_mean_word_length,120,0.3175486857427969,-0.005085161026882833,118
a1,c4,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,120,0.4085104380651155,0.2222434168353522,90
a1,c4,rps_doc_frac_chars_top_3gram,rps_lines_ending_with_terminal_punctution_mark,120,0.5219038915354978,nan,167
a1,c4,rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,120,0.3060064990568033,-0.1032266696774463,135
a1,c4,rps_doc_frac_chars_top_3gram,rps_doc_mean_word_length,120,0.31868433347439074,-0.03271577021827924,156
a1,c4,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,120,0.11915554004143508,nan,125
a1,c4,rps_lines_uppercase_letter_fraction,rps_lines_numerical_chars_fraction,120,0.3181096959120963,0.01627479433367048,143
a1,c4,rps_lines_uppercase_letter_fraction,rps_doc_mean_word_length,120,0.28453384926446645,0.1725392829498718,142
a1,c4,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,120,0.4067325094244288,nan,155
a1,c4,rps_lines_ending_with_terminal_punctution_mark,rps_doc_mean_word_length,120,0.372527484103455,nan,181
a1,c4,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,120,0.23503608898264702,0.0842363141041921,126
a1,commoncrawl,fineweb_edu,fluency_en,120,0.294940308579748,0.09294758828333385,188
a1,commoncrawl,fineweb_edu,modernbert_cleanliness,120,0.2922052728794337,0.10146537954024584,193
a1,commoncrawl,fineweb_edu,modernbert_readability,120,0.30516034582504564,0.1800996251472003,194
a1,commoncrawl,fineweb_edu,modernbert_reasoning,120,0.2326350311196429,0.37347037988749215,214
a1,commoncrawl,fineweb_edu,modernbert_professionalism,120,0.25219506738975017,0.4570525730953538,208
a1,commoncrawl,fineweb_edu,dsir_books,120,0.3287087938906156,-0.06944232238349884,24
a1,commoncrawl,fineweb_edu,dsir_wiki,120,0.32751950661102236,-0.051538301270921585,23
a1,commoncrawl,fineweb_edu,dsir_math,120,0.333897164751531,-0.04931592471699423,25
a1,commoncrawl,fineweb_edu,qurater,120,0.19568648319694748,0.6681436210847974,219
a1,commoncrawl,fineweb_edu,ad_en,120,0.34654726176912004,0.01963681442605645,166
a1,commoncrawl,fineweb_edu,rps_doc_word_count,120,0.30737229016768985,-0.023501836081829413,77
a1,commoncrawl,fineweb_edu,rps_doc_num_sentences,120,0.30554055205092134,-0.013167675594927852,73
a1,commoncrawl,fineweb_edu,rps_doc_unigram_entropy,120,0.3242001989105792,-0.0033543996110841027,186
a1,commoncrawl,fineweb_edu,rps_doc_frac_unique_words,120,0.33282677073268657,-0.035280227793596776,16
a1,commoncrawl,fineweb_edu,rps_doc_frac_no_alph_words,120,0.2722342994191838,0.28533231474407944,100
a1,commoncrawl,fineweb_edu,rps_doc_frac_chars_top_2gram,120,0.28671813499412657,0.050545264506751134,147
a1,commoncrawl,fineweb_edu,rps_doc_frac_chars_top_3gram,120,0.2810265943720501,0.044110778718690555,150
a1,commoncrawl,fineweb_edu,rps_lines_uppercase_letter_fraction,120,0.2760700486158093,0.07315785818459614,84
a1,commoncrawl,fineweb_edu,rps_lines_ending_with_terminal_punctution_mark,120,0.28023074039621093,0.015436130370553632,66
a1,commoncrawl,fineweb_edu,rps_lines_numerical_chars_fraction,120,0.31992895840552776,0.12421087722278311,110
a1,commoncrawl,fineweb_edu,rps_doc_mean_word_length,120,0.23300242655587358,0.39174942704354465,168
a1,commoncrawl,fluency_en,modernbert_cleanliness,120,0.2354971272886131,0.3809680897430732,215
a1,commoncrawl,fluency_en,modernbert_readability,120,0.22216677168692472,0.26638053469176576,213
a1,commoncrawl,fluency_en,modernbert_reasoning,120,0.29411234950412596,-0.010684788326962989,160
a1,commoncrawl,fluency_en,modernbert_professionalism,120,0.38860562784992164,-0.13357200772991817,128
a1,commoncrawl,fluency_en,dsir_books,120,0.33912314341486954,0.3656822794683605,63
a1,commoncrawl,fluency_en,dsir_wiki,120,0.33787143267486225,0.3700193937421261,61
a1,commoncrawl,fluency_en,dsir_math,120,0.3536341516901853,0.35805326420858224,59
a1,commoncrawl,fluency_en,qurater,120,0.23497980680311226,0.3696131148229663,211
a1,commoncrawl,fluency_en,ad_en,120,0.318648647338118,0.38506800843117034,184
a1,commoncrawl,fluency_en,rps_doc_word_count,120,0.2739119336539876,0.3335960858065638,106
a1,commoncrawl,fluency_en,rps_doc_num_sentences,120,0.2651277732177634,0.29401723529373347,105
a1,commoncrawl,fluency_en,rps_doc_unigram_entropy,120,0.28961846282312986,-0.2615776470204078,146
a1,commoncrawl,fluency_en,rps_doc_frac_unique_words,120,0.3665797658433148,0.35623021777645497,45
a1,commoncrawl,fluency_en,rps_doc_frac_no_alph_words,120,0.20343591865239033,0.325037025205409,189
a1,commoncrawl,fluency_en,rps_doc_frac_chars_top_2gram,120,0.3078827319073751,-0.025922029036839492,123
a1,commoncrawl,fluency_en,rps_doc_frac_chars_top_3gram,120,0.31602393755356745,0.020716788376930265,153
a1,commoncrawl,fluency_en,rps_lines_uppercase_letter_fraction,120,0.22331837514899439,0.05867084288994691,177
a1,commoncrawl,fluency_en,rps_lines_ending_with_terminal_punctution_mark,120,0.25410596826044135,0.2941553569330735,161
a1,commoncrawl,fluency_en,rps_lines_numerical_chars_fraction,120,0.3381053372767584,0.0666753479013481,136
a1,commoncrawl,fluency_en,rps_doc_mean_word_length,120,0.2337467443494207,0.17065450839408386,191
a1,commoncrawl,modernbert_cleanliness,modernbert_readability,120,0.20750757069640927,0.5383751273970323,224
a1,commoncrawl,modernbert_cleanliness,modernbert_reasoning,120,0.23549545147544926,0.3258073477324814,212
a1,commoncrawl,modernbert_cleanliness,modernbert_professionalism,120,0.29410904625039197,0.23741232030002082,169
a1,commoncrawl,modernbert_cleanliness,dsir_books,120,0.34159234997466137,-0.0874921869574276,31
a1,commoncrawl,modernbert_cleanliness,dsir_wiki,120,0.34219948275591283,-0.08232516146954648,30
a1,commoncrawl,modernbert_cleanliness,dsir_math,120,0.3524914905944623,-0.08665879574970482,26
a1,commoncrawl,modernbert_cleanliness,qurater,120,0.2371280576741667,0.3707479686089311,217
a1,commoncrawl,modernbert_cleanliness,ad_en,120,0.3272208321740025,0.22000871589851184,148
a1,commoncrawl,modernbert_cleanliness,rps_doc_word_count,120,0.3268139901473713,-0.11582154856284549,62
a1,commoncrawl,modernbert_cleanliness,rps_doc_num_sentences,120,0.3138158292006903,-0.04754743107859863,60
a1,commoncrawl,modernbert_cleanliness,rps_doc_unigram_entropy,120,0.2613581838648908,0.1368983957219251,207
a1,commoncrawl,modernbert_cleanliness,rps_doc_frac_unique_words,120,0.35730205350095995,-0.057767900548649206,21
a1,commoncrawl,modernbert_cleanliness,rps_doc_frac_no_alph_words,120,0.26279380839237326,0.08763108549204804,171
a1,commoncrawl,modernbert_cleanliness,rps_doc_frac_chars_top_2gram,120,0.2638221838918274,0.10829937547654261,175
a1,commoncrawl,modernbert_cleanliness,rps_doc_frac_chars_top_3gram,120,0.2567082164795848,0.22568967582795982,178
a1,commoncrawl,modernbert_cleanliness,rps_lines_uppercase_letter_fraction,120,0.2375451955647902,0.1998611014653795,101
a1,commoncrawl,modernbert_cleanliness,rps_lines_ending_with_terminal_punctution_mark,120,0.21054168497888667,0.4562967376818517,179
a1,commoncrawl,modernbert_cleanliness,rps_lines_numerical_chars_fraction,120,0.31588932135431924,0.1059039232189108,122
a1,commoncrawl,modernbert_cleanliness,rps_doc_mean_word_length,120,0.2639859619494073,-0.0017640113896798388,190
a1,commoncrawl,modernbert_readability,modernbert_reasoning,120,0.27757580208636473,0.18449577140067291,192
a1,commoncrawl,modernbert_readability,modernbert_professionalism,120,0.36631923717804266,0.2460973784596015,134
a1,commoncrawl,modernbert_readability,dsir_books,120,0.4144652819445508,-0.21041081049203617,27
a1,commoncrawl,modernbert_readability,dsir_wiki,120,0.41394196155941226,-0.1951701423194523,28
a1,commoncrawl,modernbert_readability,dsir_math,120,0.42852307827922537,-0.19476733586968703,22
a1,commoncrawl,modernbert_readability,qurater,120,0.22996004167888096,0.36000479200830704,218
a1,commoncrawl,modernbert_readability,ad_en,120,0.4035941980415822,-0.03151965941961046,137
a1,commoncrawl,modernbert_readability,rps_doc_word_count,120,0.3570373889590497,-0.17522232678726743,53
a1,commoncrawl,modernbert_readability,rps_doc_num_sentences,120,0.3107905002110508,-0.03995463871070571,56
a1,commoncrawl,modernbert_readability,rps_doc_unigram_entropy,120,0.19507386106606356,0.18052326641333274,209
a1,commoncrawl,modernbert_readability,rps_doc_frac_unique_words,120,0.42849006902911607,-0.12324488375059162,17
a1,commoncrawl,modernbert_readability,rps_doc_frac_no_alph_words,120,0.2009781243594093,0.1292626732113088,187
a1,commoncrawl,modernbert_readability,rps_doc_frac_chars_top_2gram,120,0.29412217568837645,-0.00986877515374385,173
a1,commoncrawl,modernbert_readability,rps_doc_frac_chars_top_3gram,120,0.32922426789809794,0.04875008247129131,182
a1,commoncrawl,modernbert_readability,rps_lines_uppercase_letter_fraction,120,0.1922354119807615,0.06269196244881045,116
a1,commoncrawl,modernbert_readability,rps_lines_ending_with_terminal_punctution_mark,120,0.289937681690548,0.17848143566408908,164
a1,commoncrawl,modernbert_readability,rps_lines_numerical_chars_fraction,120,0.3657182082427793,0.05793160924109111,97
